;day;id;in_stock
10245;1708;5001;612774
10246;1708;5001;105954726
10247;1708;1001;22501
10248;1709;2001;0
10249;1709;3001;6916
10250;1709;4001;10568
10251;1709;5001;612774
10252;1709;5001;105954726
10253;1709;1001;22501
10254;1710;2001;0
10255;1710;3001;6916
10256;1710;4001;10568
10257;1710;5001;612774
10258;1710;5001;105954726
10259;1710;1001;22501
10260;1711;2001;0
10261;1711;3001;6916
10262;1711;4001;10568
10263;1711;5001;612774
10264;1711;5001;105954726
10265;1711;1001;22501
10266;1712;2001;0
10267;1712;3001;6916
10268;1712;4001;10568
10269;1712;5001;612774
10270;1712;5001;105954726
10271;1712;1001;22501
10272;1713;2001;0
10273;1713;3001;6916
10274;1713;4001;10568
10275;1713;5001;612774
10276;1713;5001;105954726
10277;1713;1001;22501
10278;1714;2001;0
10279;1714;3001;6916
10280;1714;4001;10568
10281;1714;5001;612774
10282;1714;5001;105954726
10283;1714;1001;22501
10284;1715;2001;0
10285;1715;3001;6916
10286;1715;4001;10568
10287;1715;5001;612774
10288;1715;5001;105954726
10289;1715;1001;22501
10290;1716;2001;0
10291;1716;3001;6916
10292;1716;4001;10568
10293;1716;5001;612774
10294;1716;5001;105954726
10295;1716;1001;22501
10296;1717;2001;0
10297;1717;3001;6916
10298;1717;4001;10568
10299;1717;5001;612774
10300;1717;5001;105954726
10301;1717;1001;22501
10302;1718;2001;0
10303;1718;3001;6916
10304;1718;4001;10568
10305;1718;5001;612774
10306;1718;5001;105954726
10307;1718;1001;22501
10308;1719;2001;0
10309;1719;3001;6916
10310;1719;4001;10568
10311;1719;5001;612774
10312;1719;5001;105954726
10313;1719;1001;22501
10314;1720;2001;0
10315;1720;3001;6916
10316;1720;4001;10568
10317;1720;5001;612774
10318;1720;5001;105954726
10319;1720;1001;22501
10320;1721;2001;0
10321;1721;3001;6916
10322;1721;4001;10568
10323;1721;5001;612774
10324;1721;5001;105954726
10325;1721;1001;22501
10326;1722;2001;0
10327;1722;3001;6916
10328;1722;4001;10568
10329;1722;5001;612774
10330;1722;5001;105954726
10331;1722;1001;22501
10332;1723;2001;0
10333;1723;3001;6916
10334;1723;4001;10568
10335;1723;5001;612774
10336;1723;5001;105954726
10337;1723;1001;22501
10338;1724;2001;0
10339;1724;3001;6916
10340;1724;4001;10568
10341;1724;5001;612774
10342;1724;5001;105954726
10343;1724;1001;22501
10344;1725;2001;0
10345;1725;3001;6916
10346;1725;4001;10568
10347;1725;5001;612774
10348;1725;5001;105954726
10349;1725;1001;22501
10350;1726;2001;0
10351;1726;3001;6916
10352;1726;4001;10568
10353;1726;5001;612774
10354;1726;5001;105954726
10355;1726;1001;22501
10356;1727;2001;0
10357;1727;3001;6916
10358;1727;4001;10568
10359;1727;5001;612774
10360;1727;5001;105954726
10361;1727;1001;22501
10362;1728;2001;0
10363;1728;3001;6916
10364;1728;4001;10568
10365;1728;5001;612774
10366;1728;5001;105954726
10367;1728;1001;22501
10368;1729;2001;0
10369;1729;3001;6916
10370;1729;4001;10568
10371;1729;5001;612774
10372;1729;5001;105954726
10373;1729;1001;22501
10374;1730;2001;0
10375;1730;3001;6916
10376;1730;4001;10568
10377;1730;5001;612774
10378;1730;5001;105954726
10379;1730;1001;22501
10380;1731;2001;0
10381;1731;3001;6916
10382;1731;4001;10568
10383;1731;5001;612774
10384;1731;5001;105954726
10385;1731;1001;22501
10386;1732;2001;0
10387;1732;3001;6916
10388;1732;4001;10568
10389;1732;5001;612774
10390;1732;5001;105954726
10391;1732;1001;22501
10392;1733;2001;0
10393;1733;3001;6916
10394;1733;4001;10568
10395;1733;5001;612774
10396;1733;5001;105954726
10397;1733;1001;22501
10398;1734;2001;0
10399;1734;3001;6916
10400;1734;4001;10568
10401;1734;5001;612774
10402;1734;5001;105954726
10403;1734;1001;22501
10404;1735;2001;0
10405;1735;3001;6916
10406;1735;4001;10568
10407;1735;5001;612774
10408;1735;5001;105954726
10409;1735;1001;22501
10410;1736;2001;0
10411;1736;3001;6916
10412;1736;4001;10568
10413;1736;5001;612774
10414;1736;5001;105954726
10415;1736;1001;22501
10416;1737;2001;0
10417;1737;3001;6916
10418;1737;4001;10568
10419;1737;5001;612774
10420;1737;5001;105954726
10421;1737;1001;22501
10422;1738;2001;0
10423;1738;3001;6916
10424;1738;4001;10568
10425;1738;5001;612774
10426;1738;5001;105954726
10427;1738;1001;22501
10428;1739;2001;0
10429;1739;3001;6916
10430;1739;4001;10568
10431;1739;5001;612774
10432;1739;5001;105954726
10433;1739;1001;22501
10434;1740;2001;0
10435;1740;3001;6916
10436;1740;4001;10568
10437;1740;5001;612774
10438;1740;5001;105954726
10439;1740;1001;22501
10440;1741;2001;0
10441;1741;3001;6916
10442;1741;4001;10568
10443;1741;5001;612774
10444;1741;5001;105954726
10445;1741;1001;22501
10446;1742;2001;0
10447;1742;3001;6916
10448;1742;4001;10568
10449;1742;5001;612774
10450;1742;5001;105954726
10451;1742;1001;22501
10452;1743;2001;0
10453;1743;3001;6916
10454;1743;4001;10568
10455;1743;5001;612774
10456;1743;5001;105954726
10457;1743;1001;22501
10458;1744;2001;0
10459;1744;3001;6916
10460;1744;4001;10568
10461;1744;5001;612774
10462;1744;5001;105954726
10463;1744;1001;22501
10464;1745;2001;0
10465;1745;3001;6916
10466;1745;4001;10568
10467;1745;5001;612774
10468;1745;5001;105954726
10469;1745;1001;22501
10470;1746;2001;0
10471;1746;3001;6916
10472;1746;4001;10568
10473;1746;5001;612774
10474;1746;5001;105954726
10475;1746;1001;22501
10476;1747;2001;0
10477;1747;3001;6916
10478;1747;4001;10568
10479;1747;5001;612774
10480;1747;5001;105954726
10481;1747;1001;22501
10482;1748;2001;0
10483;1748;3001;6916
10484;1748;4001;10568
10485;1748;5001;612774
10486;1748;5001;105954726
10487;1748;1001;22501
10488;1749;2001;0
10489;1749;3001;6916
10490;1749;4001;10568
10491;1749;5001;612774
10492;1749;5001;105954726
10493;1749;1001;22501
10494;1750;2001;0
10495;1750;3001;6916
10496;1750;4001;10568
10497;1750;5001;612774
10498;1750;5001;105954726
10499;1750;1001;22501
10500;1751;2001;0
10501;1751;3001;6916
10502;1751;4001;10568
10503;1751;5001;612774
10504;1751;5001;105954726
10505;1751;1001;22501
10506;1752;2001;0
10507;1752;3001;6916
10508;1752;4001;10568
10509;1752;5001;612774
10510;1752;5001;105954726
10511;1752;1001;22501
10512;1753;2001;0
10513;1753;3001;6916
10514;1753;4001;10568
10515;1753;5001;612774
10516;1753;5001;105954726
10517;1753;1001;22501
10518;1754;2001;0
10519;1754;3001;6916
10520;1754;4001;10568
10521;1754;5001;612774
10522;1754;5001;105954726
10523;1754;1001;22501
10524;1755;2001;0
10525;1755;3001;6916
10526;1755;4001;10568
10527;1755;5001;612774
10528;1755;5001;105954726
10529;1755;1001;22501
10530;1756;2001;0
10531;1756;3001;6916
10532;1756;4001;10568
10533;1756;5001;612774
10534;1756;5001;105954726
10535;1756;1001;22501
10536;1757;2001;0
10537;1757;3001;6916
10538;1757;4001;10568
10539;1757;5001;612774
10540;1757;5001;105954726
10541;1757;1001;22501
10542;1758;2001;0
10543;1758;3001;6916
10544;1758;4001;10568
10545;1758;5001;612774
10546;1758;5001;105954726
10547;1758;1001;22501
10548;1759;2001;0
10549;1759;3001;6916
10550;1759;4001;10568
10551;1759;5001;612774
10552;1759;5001;105954726
10553;1759;1001;22501
10554;1760;2001;0
10555;1760;3001;6916
10556;1760;4001;10568
10557;1760;5001;612774
10558;1760;5001;105954726
10559;1760;1001;22501
10560;1761;2001;0
10561;1761;3001;6916
10562;1761;4001;10568
10563;1761;5001;612774
10564;1761;5001;105954726
10565;1761;1001;22501
10566;1762;2001;0
10567;1762;3001;6916
10568;1762;4001;10568
10569;1762;5001;612774
10570;1762;5001;105954726
10571;1762;1001;22501
10572;1763;2001;0
10573;1763;3001;6916
10574;1763;4001;10568
10575;1763;5001;612774
10576;1763;5001;105954726
10577;1763;1001;22501
10578;1764;2001;0
10579;1764;3001;6916
10580;1764;4001;10568
10581;1764;5001;612774
10582;1764;5001;105954726
10583;1764;1001;22501
10584;1765;2001;0
10585;1765;3001;6916
10586;1765;4001;10568
10587;1765;5001;612774
10588;1765;5001;105954726
10589;1765;1001;22501
10590;1766;2001;0
10591;1766;3001;6916
10592;1766;4001;10568
10593;1766;5001;612774
10594;1766;5001;105954726
10595;1766;1001;22501
10596;1767;2001;0
10597;1767;3001;6916
10598;1767;4001;10568
10599;1767;5001;612774
10600;1767;5001;105954726
10601;1767;1001;22501
10602;1768;2001;0
10603;1768;3001;6916
10604;1768;4001;10568
10605;1768;5001;612774
10606;1768;5001;105954726
10607;1768;1001;22501
10608;1769;2001;0
10609;1769;3001;6916
10610;1769;4001;10568
10611;1769;5001;612774
10612;1769;5001;105954726
10613;1769;1001;22501
10614;1770;2001;0
10615;1770;3001;6916
10616;1770;4001;10568
10617;1770;5001;612774
10618;1770;5001;105954726
10619;1770;1001;22501
10620;1771;2001;0
10621;1771;3001;6916
10622;1771;4001;10568
10623;1771;5001;612774
10624;1771;5001;105954726
10625;1771;1001;22501
10626;1772;2001;0
10627;1772;3001;6916
10628;1772;4001;10568
10629;1772;5001;612774
10630;1772;5001;105954726
10631;1772;1001;22501
10632;1773;2001;0
10633;1773;3001;6916
10634;1773;4001;10568
10635;1773;5001;612774
10636;1773;5001;105954726
10637;1773;1001;22501
10638;1774;2001;0
10639;1774;3001;6916
10640;1774;4001;10568
10641;1774;5001;612774
10642;1774;5001;105954726
10643;1774;1001;22501
10644;1775;2001;0
10645;1775;3001;6916
10646;1775;4001;10568
10647;1775;5001;612774
10648;1775;5001;105954726
10649;1775;1001;22501
10650;1776;2001;0
10651;1776;3001;6916
10652;1776;4001;10568
10653;1776;5001;612774
10654;1776;5001;105954726
10655;1776;1001;22501
10656;1777;2001;0
10657;1777;3001;6916
10658;1777;4001;10568
10659;1777;5001;612774
10660;1777;5001;105954726
10661;1777;1001;22501
10662;1778;2001;0
10663;1778;3001;6916
10664;1778;4001;10568
10665;1778;5001;612774
10666;1778;5001;105954726
10667;1778;1001;22501
10668;1779;2001;0
10669;1779;3001;6916
10670;1779;4001;10568
10671;1779;5001;612774
10672;1779;5001;105954726
10673;1779;1001;22501
10674;1780;2001;0
10675;1780;3001;6916
10676;1780;4001;10568
10677;1780;5001;612774
10678;1780;5001;105954726
10679;1780;1001;22501
10680;1781;2001;0
10681;1781;3001;6916
10682;1781;4001;10568
10683;1781;5001;612774
10684;1781;5001;105954726
10685;1781;1001;22501
10686;1782;2001;0
10687;1782;3001;6916
10688;1782;4001;10568
10689;1782;5001;612774
10690;1782;5001;105954726
10691;1782;1001;22501
10692;1783;2001;0
10693;1783;3001;6916
10694;1783;4001;10568
10695;1783;5001;612774
10696;1783;5001;105954726
10697;1783;1001;22501
10698;1784;2001;0
10699;1784;3001;6916
10700;1784;4001;10568
10701;1784;5001;612774
10702;1784;5001;105954726
10703;1784;1001;22501
10704;1785;2001;0
10705;1785;3001;6916
10706;1785;4001;10568
10707;1785;5001;612774
10708;1785;5001;105954726
10709;1785;1001;22501
10710;1786;2001;0
10711;1786;3001;6916
10712;1786;4001;10568
10713;1786;5001;612774
10714;1786;5001;105954726
10715;1786;1001;22501
10716;1787;2001;0
10717;1787;3001;6916
10718;1787;4001;10568
10719;1787;5001;612774
10720;1787;5001;105954726
10721;1787;1001;22501
10722;1788;2001;0
10723;1788;3001;6916
10724;1788;4001;10568
10725;1788;5001;612774
10726;1788;5001;105954726
10727;1788;1001;22501
10728;1789;2001;0
10729;1789;3001;6916
10730;1789;4001;10568
10731;1789;5001;612774
10732;1789;5001;105954726
10733;1789;1001;22501
10734;1790;2001;0
10735;1790;3001;6916
10736;1790;4001;10568
10737;1790;5001;612774
10738;1790;5001;105954726
10739;1790;1001;22501
10740;1791;2001;0
10741;1791;3001;6916
10742;1791;4001;10568
10743;1791;5001;612774
10744;1791;5001;105954726
10745;1791;1001;22501
10746;1792;2001;0
10747;1792;3001;6916
10748;1792;4001;10568
10749;1792;5001;612774
10750;1792;5001;105954726
10751;1792;1001;22501
10752;1793;2001;0
10753;1793;3001;6916
10754;1793;4001;10568
10755;1793;5001;612774
10756;1793;5001;105954726
10757;1793;1001;22501
10758;1794;2001;0
10759;1794;3001;6916
10760;1794;4001;10568
10761;1794;5001;612774
10762;1794;5001;105954726
10763;1794;1001;22501
10764;1795;2001;0
10765;1795;3001;6916
10766;1795;4001;10568
10767;1795;5001;612774
10768;1795;5001;105954726
10769;1795;1001;22501
10770;1796;2001;0
10771;1796;3001;6916
10772;1796;4001;10568
10773;1796;5001;612774
10774;1796;5001;105954726
10775;1796;1001;22501
10776;1797;2001;0
10777;1797;3001;6916
10778;1797;4001;10568
10779;1797;5001;612774
10780;1797;5001;105954726
10781;1797;1001;22501
10782;1798;2001;0
10783;1798;3001;6916
10784;1798;4001;10568
10785;1798;5001;612774
10786;1798;5001;105954726
10787;1798;1001;22501
10788;1799;2001;0
10789;1799;3001;6916
10790;1799;4001;10568
10791;1799;5001;612774
10792;1799;5001;105954726
10793;1799;1001;22501
10794;1800;2001;0
10795;1800;3001;6916
10796;1800;4001;10568
10797;1800;5001;612774
10798;1800;5001;105954726
10799;1800;1001;22501
10800;1801;2001;0
10801;1801;3001;6916
10802;1801;4001;10568
10803;1801;5001;612774
10804;1801;5001;105954726
10805;1801;1001;22501
10806;1802;2001;0
10807;1802;3001;6916
10808;1802;4001;10568
10809;1802;5001;612774
10810;1802;5001;105954726
10811;1802;1001;22501
10812;1803;2001;0
10813;1803;3001;6916
10814;1803;4001;10568
10815;1803;5001;612774
10816;1803;5001;105954726
10817;1803;1001;22501
10818;1804;2001;0
10819;1804;3001;6916
10820;1804;4001;10568
10821;1804;5001;612774
10822;1804;5001;105954726
10823;1804;1001;22501
10824;1805;2001;0
10825;1805;3001;6916
10826;1805;4001;10568
10827;1805;5001;612774
10828;1805;5001;105954726
10829;1805;1001;22501
10830;1806;2001;0
10831;1806;3001;6916
10832;1806;4001;10568
10833;1806;5001;612774
10834;1806;5001;105954726
10835;1806;1001;22501
10836;1807;2001;0
10837;1807;3001;6916
10838;1807;4001;10568
10839;1807;5001;612774
10840;1807;5001;105954726
10841;1807;1001;22501
10842;1808;2001;0
10843;1808;3001;6916
10844;1808;4001;10568
10845;1808;5001;612774
10846;1808;5001;105954726
10847;1808;1001;22501
10848;1809;2001;0
10849;1809;3001;6916
10850;1809;4001;10568
10851;1809;5001;612774
10852;1809;5001;105954726
10853;1809;1001;22501
10854;1810;2001;0
10855;1810;3001;6916
10856;1810;4001;10568
10857;1810;5001;612774
10858;1810;5001;105954726
10859;1810;1001;22501
10860;1811;2001;0
10861;1811;3001;6916
10862;1811;4001;10568
10863;1811;5001;612774
10864;1811;5001;105954726
10865;1811;1001;22501
10866;1812;2001;0
10867;1812;3001;6916
10868;1812;4001;10568
10869;1812;5001;612774
10870;1812;5001;105954726
10871;1812;1001;22501
10872;1813;2001;0
10873;1813;3001;6916
10874;1813;4001;10568
10875;1813;5001;612774
10876;1813;5001;105954726
10877;1813;1001;22501
10878;1814;2001;0
10879;1814;3001;6916
10880;1814;4001;10568
10881;1814;5001;612774
10882;1814;5001;105954726
10883;1814;1001;22501
10884;1815;2001;0
10885;1815;3001;6916
10886;1815;4001;10568
10887;1815;5001;612774
10888;1815;5001;105954726
10889;1815;1001;22501
10890;1816;2001;0
10891;1816;3001;6916
10892;1816;4001;10568
10893;1816;5001;612774
10894;1816;5001;105954726
10895;1816;1001;22501
10896;1817;2001;0
10897;1817;3001;6916
10898;1817;4001;10568
10899;1817;5001;612774
10900;1817;5001;105954726
10901;1817;1001;22501
10902;1818;2001;0
10903;1818;3001;6916
10904;1818;4001;10568
10905;1818;5001;612774
10906;1818;5001;105954726
10907;1818;1001;22501
10908;1819;2001;0
10909;1819;3001;6916
10910;1819;4001;10568
10911;1819;5001;612774
10912;1819;5001;105954726
10913;1819;1001;22501
10914;1820;2001;0
10915;1820;3001;6916
10916;1820;4001;10568
10917;1820;5001;612774
10918;1820;5001;105954726
10919;1820;1001;22501
10920;1821;2001;0
10921;1821;3001;6916
10922;1821;4001;10568
10923;1821;5001;612774
10924;1821;5001;105954726
10925;1821;1001;22501
10926;1822;2001;0
10927;1822;3001;6916
10928;1822;4001;10568
10929;1822;5001;612774
10930;1822;5001;105954726
10931;1822;1001;22501
10932;1823;2001;0
10933;1823;3001;6916
10934;1823;4001;10568
10935;1823;5001;612774
10936;1823;5001;105954726
10937;1823;1001;22501
10938;1824;2001;0
10939;1824;3001;6916
10940;1824;4001;10568
10941;1824;5001;612774
10942;1824;5001;105954726
10943;1824;1001;22501
10944;1825;2001;0
10945;1825;3001;6916
10946;1825;4001;10568
10947;1825;5001;612774
10948;1825;5001;105954726
10949;1825;1001;22501
10950;1826;2001;0
10951;1826;3001;6916
10952;1826;4001;10568
10953;1826;5001;612774
10954;1826;5001;105954726
10955;1826;1001;22501
10956;1827;2001;0
10957;1827;3001;6916
10958;1827;4001;10568
10959;1827;5001;612774
10960;1827;5001;105954726
10961;1827;1001;22501
10962;1828;2001;0
10963;1828;3001;6916
10964;1828;4001;10568
10965;1828;5001;612774
10966;1828;5001;105954726
10967;1828;1001;22501
10968;1829;2001;0
10969;1829;3001;6916
10970;1829;4001;10568
10971;1829;5001;612774
10972;1829;5001;105954726
10973;1829;1001;22501
10974;1830;2001;0
10975;1830;3001;6916
10976;1830;4001;10568
10977;1830;5001;612774
10978;1830;5001;105954726
10979;1830;1001;22501
10980;1831;2001;0
10981;1831;3001;6916
10982;1831;4001;10568
10983;1831;5001;612774
10984;1831;5001;105954726
10985;1831;1001;22501
10986;1832;2001;0
10987;1832;3001;6916
10988;1832;4001;10568
10989;1832;5001;612774
10990;1832;5001;105954726
10991;1832;1001;22501
10992;1833;2001;0
10993;1833;3001;6916
10994;1833;4001;10568
10995;1833;5001;612774
10996;1833;5001;105954726
10997;1833;1001;22501
10998;1834;2001;0
10999;1834;3001;6916
11000;1834;4001;10568
11001;1834;5001;612774
11002;1834;5001;105954726
11003;1834;1001;22501
11004;1835;2001;0
11005;1835;3001;6916
11006;1835;4001;10568
11007;1835;5001;612774
11008;1835;5001;105954726
11009;1835;1001;22501
11010;1836;2001;0
11011;1836;3001;6916
11012;1836;4001;10568
11013;1836;5001;612774
11014;1836;5001;105954726
11015;1836;1001;22501
11016;1837;2001;0
11017;1837;3001;6916
11018;1837;4001;10568
11019;1837;5001;612774
11020;1837;5001;105954726
11021;1837;1001;22501
11022;1838;2001;0
11023;1838;3001;6916
11024;1838;4001;10568
11025;1838;5001;612774
11026;1838;5001;105954726
11027;1838;1001;22501
11028;1839;2001;0
11029;1839;3001;6916
11030;1839;4001;10568
11031;1839;5001;612774
11032;1839;5001;105954726
11033;1839;1001;22501
11034;1840;2001;0
11035;1840;3001;6916
11036;1840;4001;10568
11037;1840;5001;612774
11038;1840;5001;105954726
11039;1840;1001;22501
11040;1841;2001;0
11041;1841;3001;6916
11042;1841;4001;10568
11043;1841;5001;612774
11044;1841;5001;105954726
11045;1841;1001;22501
11046;1842;2001;0
11047;1842;3001;6916
11048;1842;4001;10568
11049;1842;5001;612774
11050;1842;5001;105954726
11051;1842;1001;22501
11052;1843;2001;0
11053;1843;3001;6916
11054;1843;4001;10568
11055;1843;5001;612774
11056;1843;5001;105954726
11057;1843;1001;22501
11058;1844;2001;0
11059;1844;3001;6916
11060;1844;4001;10568
11061;1844;5001;612774
11062;1844;5001;105954726
11063;1844;1001;22501
11064;1845;2001;0
11065;1845;3001;6916
11066;1845;4001;10568
11067;1845;5001;612774
11068;1845;5001;105954726
11069;1845;1001;22501
11070;1846;2001;0
11071;1846;3001;6916
11072;1846;4001;10568
11073;1846;5001;612774
11074;1846;5001;105954726
11075;1846;1001;22501
11076;1847;2001;0
11077;1847;3001;6916
11078;1847;4001;10568
11079;1847;5001;612774
11080;1847;5001;105954726
11081;1847;1001;22501
11082;1848;2001;0
11083;1848;3001;6916
11084;1848;4001;10568
11085;1848;5001;612774
11086;1848;5001;105954726
11087;1848;1001;22501
11088;1849;2001;0
11089;1849;3001;6916
11090;1849;4001;10568
11091;1849;5001;612774
11092;1849;5001;105954726
11093;1849;1001;22501
11094;1850;2001;0
11095;1850;3001;6916
11096;1850;4001;10568
11097;1850;5001;612774
11098;1850;5001;105954726
11099;1850;1001;22501
11100;1851;2001;0
11101;1851;3001;6916
11102;1851;4001;10568
11103;1851;5001;612774
11104;1851;5001;105954726
11105;1851;1001;22501
11106;1852;2001;0
11107;1852;3001;6916
11108;1852;4001;10568
11109;1852;5001;612774
11110;1852;5001;105954726
11111;1852;1001;22501
11112;1853;2001;0
11113;1853;3001;6916
11114;1853;4001;10568
11115;1853;5001;612774
11116;1853;5001;105954726
11117;1853;1001;22501
11118;1854;2001;0
11119;1854;3001;6916
11120;1854;4001;10568
11121;1854;5001;612774
11122;1854;5001;105954726
11123;1854;1001;22501
11124;1855;2001;0
11125;1855;3001;6916
11126;1855;4001;10568
11127;1855;5001;612774
11128;1855;5001;105954726
11129;1855;1001;22501
11130;1856;2001;0
11131;1856;3001;6916
11132;1856;4001;10568
11133;1856;5001;612774
11134;1856;5001;105954726
11135;1856;1001;22501
11136;1857;2001;0
11137;1857;3001;6916
11138;1857;4001;10568
11139;1857;5001;612774
11140;1857;5001;105954726
11141;1857;1001;22501
11142;1858;2001;0
11143;1858;3001;6916
11144;1858;4001;10568
11145;1858;5001;612774
11146;1858;5001;105954726
11147;1858;1001;22501
11148;1859;2001;0
11149;1859;3001;6916
11150;1859;4001;10568
11151;1859;5001;612774
11152;1859;5001;105954726
11153;1859;1001;22501
11154;1860;2001;0
11155;1860;3001;6916
11156;1860;4001;10568
11157;1860;5001;612774
11158;1860;5001;105954726
11159;1860;1001;22501
11160;1861;2001;0
11161;1861;3001;6916
11162;1861;4001;10568
11163;1861;5001;612774
11164;1861;5001;105954726
11165;1861;1001;22501
11166;1862;2001;0
11167;1862;3001;6916
11168;1862;4001;10568
11169;1862;5001;612774
11170;1862;5001;105954726
11171;1862;1001;22501
11172;1863;2001;0
11173;1863;3001;6916
11174;1863;4001;10568
11175;1863;5001;612774
11176;1863;5001;105954726
11177;1863;1001;22501
11178;1864;2001;0
11179;1864;3001;6916
11180;1864;4001;10568
11181;1864;5001;612774
11182;1864;5001;105954726
11183;1864;1001;22501
11184;1865;2001;0
11185;1865;3001;6916
11186;1865;4001;10568
11187;1865;5001;612774
11188;1865;5001;105954726
11189;1865;1001;22501
11190;1866;2001;0
11191;1866;3001;6916
11192;1866;4001;10568
11193;1866;5001;612774
11194;1866;5001;105954726
11195;1866;1001;22501
11196;1867;2001;0
11197;1867;3001;6916
11198;1867;4001;10568
11199;1867;5001;612774
11200;1867;5001;105954726
11201;1867;1001;22501
11202;1868;2001;0
11203;1868;3001;6916
11204;1868;4001;10568
11205;1868;5001;612774
11206;1868;5001;105954726
11207;1868;1001;22501
11208;1869;2001;0
11209;1869;3001;6916
11210;1869;4001;10568
11211;1869;5001;612774
11212;1869;5001;105954726
11213;1869;1001;22501
11214;1870;2001;0
11215;1870;3001;6916
11216;1870;4001;10568
11217;1870;5001;612774
11218;1870;5001;105954726
11219;1870;1001;22501
11220;1871;2001;0
11221;1871;3001;6916
11222;1871;4001;10568
11223;1871;5001;612774
11224;1871;5001;105954726
11225;1871;1001;22501
11226;1872;2001;0
11227;1872;3001;6916
11228;1872;4001;10568
11229;1872;5001;612774
11230;1872;5001;105954726
11231;1872;1001;22501
11232;1873;2001;0
11233;1873;3001;6916
11234;1873;4001;10568
11235;1873;5001;612774
11236;1873;5001;105954726
11237;1873;1001;22501
11238;1874;2001;0
11239;1874;3001;6916
11240;1874;4001;10568
11241;1874;5001;612774
11242;1874;5001;105954726
11243;1874;1001;22501
11244;1875;2001;0
11245;1875;3001;6916
11246;1875;4001;10568
11247;1875;5001;612774
11248;1875;5001;105954726
11249;1875;1001;22501
11250;1876;2001;0
11251;1876;3001;6916
11252;1876;4001;10568
11253;1876;5001;612774
11254;1876;5001;105954726
11255;1876;1001;22501
11256;1877;2001;0
11257;1877;3001;6916
11258;1877;4001;10568
11259;1877;5001;612774
11260;1877;5001;105954726
11261;1877;1001;22501
11262;1878;2001;0
11263;1878;3001;6916
11264;1878;4001;10568
11265;1878;5001;612774
11266;1878;5001;105954726
11267;1878;1001;22501
11268;1879;2001;0
11269;1879;3001;6916
11270;1879;4001;10568
11271;1879;5001;612774
11272;1879;5001;105954726
11273;1879;1001;22501
11274;1880;2001;0
11275;1880;3001;6916
11276;1880;4001;10568
11277;1880;5001;612774
11278;1880;5001;105954726
11279;1880;1001;22501
11280;1881;2001;0
11281;1881;3001;6916
11282;1881;4001;10568
11283;1881;5001;612774
11284;1881;5001;105954726
11285;1881;1001;22501
11286;1882;2001;0
11287;1882;3001;6916
11288;1882;4001;10568
11289;1882;5001;612774
11290;1882;5001;105954726
11291;1882;1001;22501
11292;1883;2001;0
11293;1883;3001;6916
11294;1883;4001;10568
11295;1883;5001;612774
11296;1883;5001;105954726
11297;1883;1001;22501
11298;1884;2001;0
11299;1884;3001;6916
11300;1884;4001;10568
11301;1884;5001;612774
11302;1884;5001;105954726
11303;1884;1001;22501
11304;1885;2001;0
11305;1885;3001;6916
11306;1885;4001;10568
11307;1885;5001;612774
11308;1885;5001;105954726
11309;1885;1001;22501
11310;1886;2001;0
11311;1886;3001;6916
11312;1886;4001;10568
11313;1886;5001;612774
11314;1886;5001;105954726
11315;1886;1001;22501
11316;1887;2001;0
11317;1887;3001;6916
11318;1887;4001;10568
11319;1887;5001;612774
11320;1887;5001;105954726
11321;1887;1001;22501
11322;1888;2001;0
11323;1888;3001;6916
11324;1888;4001;10568
11325;1888;5001;612774
11326;1888;5001;105954726
11327;1888;1001;22501
11328;1889;2001;0
11329;1889;3001;6916
11330;1889;4001;10568
11331;1889;5001;612774
11332;1889;5001;105954726
11333;1889;1001;22501
11334;1890;2001;0
11335;1890;3001;6916
11336;1890;4001;10568
11337;1890;5001;612774
11338;1890;5001;105954726
11339;1890;1001;22501
11340;1891;2001;0
11341;1891;3001;6916
11342;1891;4001;10568
11343;1891;5001;612774
11344;1891;5001;105954726
11345;1891;1001;22501
11346;1892;2001;0
11347;1892;3001;6916
11348;1892;4001;10568
11349;1892;5001;612774
11350;1892;5001;105954726
11351;1892;1001;22501
11352;1893;2001;0
11353;1893;3001;6916
11354;1893;4001;10568
11355;1893;5001;612774
11356;1893;5001;105954726
11357;1893;1001;22501
11358;1894;2001;0
11359;1894;3001;6916
11360;1894;4001;10568
11361;1894;5001;612774
11362;1894;5001;105954726
11363;1894;1001;22501
11364;1895;2001;0
11365;1895;3001;6916
11366;1895;4001;10568
11367;1895;5001;612774
11368;1895;5001;105954726
11369;1895;1001;22501
11370;1896;2001;0
11371;1896;3001;6916
11372;1896;4001;10568
11373;1896;5001;612774
11374;1896;5001;105954726
11375;1896;1001;22501
11376;1897;2001;0
11377;1897;3001;6916
11378;1897;4001;10568
11379;1897;5001;612774
11380;1897;5001;105954726
11381;1897;1001;22501
11382;1898;2001;0
11383;1898;3001;6916
11384;1898;4001;10568
11385;1898;5001;612774
11386;1898;5001;105954726
11387;1898;1001;22501
11388;1899;2001;0
11389;1899;3001;6916
11390;1899;4001;10568
11391;1899;5001;612774
11392;1899;5001;105954726
11393;1899;1001;22501
11394;1900;2001;0
11395;1900;3001;6916
11396;1900;4001;10568
11397;1900;5001;612774
11398;1900;5001;105954726
11399;1900;1001;22501
11400;1901;2001;0
11401;1901;3001;6916
11402;1901;4001;10568
11403;1901;5001;612774
11404;1901;5001;105954726
11405;1901;1001;22501
11406;1902;2001;0
11407;1902;3001;6916
11408;1902;4001;10568
11409;1902;5001;612774
