Criation_Time, Product, Quantity, Client, Order_id, Status, Notes-fornecedor
152,3001,306433,2,3000152,0,3
152,4001,1535673,3,4000152,0,4
152,5001,7685956,4,5000152,0,5
153,1001,11892,0,1000153,0,1
153,2001,60772,1,2000153,0,2
153,3001,306332,2,3000153,0,3
153,4001,1535653,3,4000153,0,4
153,5001,7685951,4,5000153,0,5
154,1001,11969,0,1000154,0,1
154,2001,60758,1,2000154,0,2
154,3001,306222,2,3000154,0,3
154,4001,1535629,3,4000154,0,4
154,5001,7685929,4,5000154,0,5
155,1001,11933,0,1000155,0,1
155,2001,60743,1,2000155,0,2
155,3001,306111,2,3000155,0,3
155,4001,1535620,3,4000155,0,4
155,5001,7685826,4,5000155,0,5
156,1001,11920,0,1000156,0,1
156,2001,60718,1,2000156,0,2
156,3001,305995,2,3000156,0,3
156,4001,1535602,3,4000156,0,4
156,5001,7685627,4,5000156,0,5
157,1001,11926,0,1000157,0,1
157,2001,60709,1,2000157,0,2
157,3001,305879,2,3000157,0,3
157,4001,1535590,3,4000157,0,4
157,5001,7685326,4,5000157,0,5
158,1001,11907,0,1000158,0,1
158,2001,60700,1,2000158,0,2
158,3001,305753,2,3000158,0,3
158,4001,1535573,3,4000158,0,4
158,5001,7684927,4,5000158,0,5
159,1001,11912,0,1000159,0,1
159,2001,60695,1,2000159,0,2
159,3001,305622,2,3000159,0,3
159,4001,1535557,3,4000159,0,4
159,5001,7684445,4,5000159,0,5
160,1001,11891,0,1000160,0,1
160,2001,60696,1,2000160,0,2
160,3001,305480,2,3000160,0,3
160,4001,1535536,3,4000160,0,4
160,5001,7683891,4,5000160,0,5
161,1001,11926,0,1000161,0,1
161,2001,60696,1,2000161,0,2
161,3001,305323,2,3000161,0,3
161,4001,1535521,3,4000161,0,4
161,5001,7683285,4,5000161,0,5
162,1001,11883,0,1000162,0,1
162,2001,60687,1,2000162,0,2
162,3001,305160,2,3000162,0,3
162,4001,1535508,3,4000162,0,4
162,5001,7682653,4,5000162,0,5
163,1001,11825,0,1000163,0,1
163,2001,60668,1,2000163,0,2
163,3001,304992,2,3000163,0,3
163,4001,1535479,3,4000163,0,4
163,5001,7682009,4,5000163,0,5
164,1001,11802,0,1000164,0,1
164,2001,60639,1,2000164,0,2
164,3001,304819,2,3000164,0,3
164,4001,1535456,3,4000164,0,4
164,5001,7681386,4,5000164,0,5
165,1001,11782,0,1000165,0,1
165,2001,60599,1,2000165,0,2
165,3001,304661,2,3000165,0,3
165,4001,1535409,3,4000165,0,4
165,5001,7680803,4,5000165,0,5
166,1001,11784,0,1000166,0,1
166,2001,60570,1,2000166,0,2
166,3001,304504,2,3000166,0,3
166,4001,1535331,3,4000166,0,4
166,5001,7680283,4,5000166,0,5
167,1001,11741,0,1000167,0,1
167,2001,60526,1,2000167,0,2
167,3001,304367,2,3000167,0,3
167,4001,1535208,3,4000167,0,4
167,5001,7679839,4,5000167,0,5
168,1001,11725,0,1000168,0,1
168,2001,60482,1,2000168,0,2
168,3001,304257,2,3000168,0,3
168,4001,1535039,3,4000168,0,4
168,5001,7679511,4,5000168,0,5
169,1001,11746,0,1000169,0,1
169,2001,60448,1,2000169,0,2
169,3001,304177,2,3000169,0,3
169,4001,1534813,3,4000169,0,4
169,5001,7679338,4,5000169,0,5
170,1001,11746,0,1000170,0,1
170,2001,60403,1,2000170,0,2
170,3001,304144,2,3000170,0,3
170,4001,1534530,3,4000170,0,4
170,5001,7679308,4,5000170,0,5
171,1001,11746,0,1000171,0,1
171,2001,60338,1,2000171,0,2
171,3001,304137,2,3000171,0,3
171,4001,1534190,3,4000171,0,4
171,5001,7679393,4,5000171,0,5
172,1001,11812,0,1000172,0,1
172,2001,60262,1,2000172,0,2
172,3001,304151,2,3000172,0,3
172,4001,1533798,3,4000172,0,4
172,5001,7679563,4,5000172,0,5
173,1001,11884,0,1000173,0,1
173,2001,60186,1,2000173,0,2
173,3001,304160,2,3000173,0,3
173,4001,1533364,3,4000173,0,4
173,5001,7679783,4,5000173,0,5
174,1001,11873,0,1000174,0,1
174,2001,60099,1,2000174,0,2
174,3001,304180,2,3000174,0,3
174,4001,1532899,3,4000174,0,4
174,5001,7680032,4,5000174,0,5
175,1001,11888,0,1000175,0,1
175,2001,59961,1,2000175,0,2
175,3001,304197,2,3000175,0,3
175,4001,1532402,3,4000175,0,4
175,5001,7680278,4,5000175,0,5
176,1001,11904,0,1000176,0,1
176,2001,59874,1,2000176,0,2
176,3001,304208,2,3000176,0,3
176,4001,1531878,3,4000176,0,4
176,5001,7680523,4,5000176,0,5
177,1001,11896,0,1000177,0,1
177,2001,59823,1,2000177,0,2
177,3001,304199,2,3000177,0,3
177,4001,1531339,3,4000177,0,4
177,5001,7680741,4,5000177,0,5
178,1001,11964,0,1000178,0,1
178,2001,59797,1,2000178,0,2
178,3001,304159,2,3000178,0,3
178,4001,1530779,3,4000178,0,4
178,5001,7680920,4,5000178,0,5
179,1001,11970,0,1000179,0,1
179,2001,59766,1,2000179,0,2
179,3001,304109,2,3000179,0,3
179,4001,1530208,3,4000179,0,4
179,5001,7681056,4,5000179,0,5
180,1001,11986,0,1000180,0,1
180,2001,59740,1,2000180,0,2
180,3001,304043,2,3000180,0,3
180,4001,1529616,3,4000180,0,4
180,5001,7681134,4,5000180,0,5
181,1001,12035,0,1000181,0,1
181,2001,59776,1,2000181,0,2
181,3001,303951,2,3000181,0,3
181,4001,1529025,3,4000181,0,4
181,5001,7681148,4,5000181,0,5
182,1001,12051,0,1000182,0,1
182,2001,59838,1,2000182,0,2
182,3001,303827,2,3000182,0,3
182,4001,1528423,3,4000182,0,4
182,5001,7681099,4,5000182,0,5
183,1001,12007,0,1000183,0,1
183,2001,59873,1,2000183,0,2
183,3001,303693,2,3000183,0,3
183,4001,1527816,3,4000183,0,4
183,5001,7680970,4,5000183,0,5
184,1001,12046,0,1000184,0,1
184,2001,59924,1,2000184,0,2
184,3001,303553,2,3000184,0,3
184,4001,1527220,3,4000184,0,4
184,5001,7680756,4,5000184,0,5
185,1001,12066,0,1000185,0,1
185,2001,59960,1,2000185,0,2
185,3001,303407,2,3000185,0,3
185,4001,1526635,3,4000185,0,4
185,5001,7680442,4,5000185,0,5
186,1001,12085,0,1000186,0,1
186,2001,60016,1,2000186,0,2
186,3001,303261,2,3000186,0,3
186,4001,1526055,3,4000186,0,4
186,5001,7680011,4,5000186,0,5
187,1001,12088,0,1000187,0,1
187,2001,60067,1,2000187,0,2
187,3001,303114,2,3000187,0,3
187,4001,1525496,3,4000187,0,4
187,5001,7679470,4,5000187,0,5
188,1001,12070,0,1000188,0,1
188,2001,60113,1,2000188,0,2
188,3001,302967,2,3000188,0,3
188,4001,1524959,3,4000188,0,4
188,5001,7678803,4,5000188,0,5
189,1001,12129,0,1000189,0,1
189,2001,60185,1,2000189,0,2
189,3001,302830,2,3000189,0,3
189,4001,1524442,3,4000189,0,4
189,5001,7677997,4,5000189,0,5
190,1001,12082,0,1000190,0,1
190,2001,60236,1,2000190,0,2
190,3001,302698,2,3000190,0,3
190,4001,1523951,3,4000190,0,4
190,5001,7677055,4,5000190,0,5
191,1001,12044,0,1000191,0,1
191,2001,60271,1,2000191,0,2
191,3001,302560,2,3000191,0,3
191,4001,1523497,3,4000191,0,4
191,5001,7675954,4,5000191,0,5
192,1001,12021,0,1000192,0,1
192,2001,60291,1,2000192,0,2
192,3001,302427,2,3000192,0,3
192,4001,1523079,3,4000192,0,4
192,5001,7674699,4,5000192,0,5
193,1001,12005,0,1000193,0,1
193,2001,60316,1,2000193,0,2
193,3001,302294,2,3000193,0,3
193,4001,1522702,3,4000193,0,4
193,5001,7673275,4,5000193,0,5
194,1001,12060,0,1000194,0,1
194,2001,60351,1,2000194,0,2
194,3001,302176,2,3000194,0,3
194,4001,1522372,3,4000194,0,4
194,5001,7671676,4,5000194,0,5
195,1001,12059,0,1000195,0,1
195,2001,60386,1,2000195,0,2
195,3001,302079,2,3000195,0,3
195,4001,1522068,3,4000195,0,4
195,5001,7669901,4,5000195,0,5
196,1001,12169,0,1000196,0,1
196,2001,60467,1,2000196,0,2
196,3001,302023,2,3000196,0,3
196,4001,1521783,3,4000196,0,4
196,5001,7667956,4,5000196,0,5
197,1001,12170,0,1000197,0,1
197,2001,60532,1,2000197,0,2
197,3001,302002,2,3000197,0,3
197,4001,1521509,3,4000197,0,4
197,5001,7665841,4,5000197,0,5
198,1001,12118,0,1000198,0,1
198,2001,60576,1,2000198,0,2
198,3001,302028,2,3000198,0,3
198,4001,1521248,3,4000198,0,4
198,5001,7663575,4,5000198,0,5
199,1001,12081,0,1000199,0,1
199,2001,60589,1,2000199,0,2
199,3001,302069,2,3000199,0,3
199,4001,1520977,3,4000199,0,4
199,5001,7661170,4,5000199,0,5
200,1001,12123,0,1000200,0,1
200,2001,60613,1,2000200,0,2
200,3001,302141,2,3000200,0,3
200,4001,1520698,3,4000200,0,4
200,5001,7658650,4,5000200,0,5
201,1001,12143,0,1000201,0,1
201,2001,60636,1,2000201,0,2
201,3001,302228,2,3000201,0,3
201,4001,1520404,3,4000201,0,4
201,5001,7656031,4,5000201,0,5
202,1001,12222,0,1000202,0,1
202,2001,60675,1,2000202,0,2
202,3001,302350,2,3000202,0,3
202,4001,1520083,3,4000202,0,4
202,5001,7653345,4,5000202,0,5
203,1001,12212,0,1000203,0,1
203,2001,60719,1,2000203,0,2
203,3001,302509,2,3000203,0,3
203,4001,1519745,3,4000203,0,4
203,5001,7650616,4,5000203,0,5
204,1001,12203,0,1000204,0,1
204,2001,60769,1,2000204,0,2
204,3001,302692,2,3000204,0,3
204,4001,1519400,3,4000204,0,4
204,5001,7647851,4,5000204,0,5
205,1001,12188,0,1000205,0,1
205,2001,60803,1,2000205,0,2
205,3001,302891,2,3000205,0,3
205,4001,1519045,3,4000205,0,4
205,5001,7645079,4,5000205,0,5
206,1001,12212,0,1000206,0,1
206,2001,60838,1,2000206,0,2
206,3001,303104,2,3000206,0,3
206,4001,1518708,3,4000206,0,4
206,5001,7642306,4,5000206,0,5
207,1001,12264,0,1000207,0,1
207,2001,60898,1,2000207,0,2
207,3001,303326,2,3000207,0,3
207,4001,1518401,3,4000207,0,4
207,5001,7639558,4,5000207,0,5
208,1001,12229,0,1000208,0,1
208,2001,60932,1,2000208,0,2
208,3001,303542,2,3000208,0,3
208,4001,1518145,3,4000208,0,4
208,5001,7636818,4,5000208,0,5
209,1001,12198,0,1000209,0,1
209,2001,60956,1,2000209,0,2
209,3001,303748,2,3000209,0,3
209,4001,1517971,3,4000209,0,4
209,5001,7634118,4,5000209,0,5
210,1001,12142,0,1000210,0,1
210,2001,60965,1,2000210,0,2
210,3001,303933,2,3000210,0,3
210,4001,1517894,3,4000210,0,4
210,5001,7631445,4,5000210,0,5
211,1001,12201,0,1000211,0,1
211,2001,60990,1,2000211,0,2
211,3001,304107,2,3000211,0,3
211,4001,1517930,3,4000211,0,4
211,5001,7628825,4,5000211,0,5
212,1001,12225,0,1000212,0,1
212,2001,61020,1,2000212,0,2
212,3001,304270,2,3000212,0,3
212,4001,1518074,3,4000212,0,4
212,5001,7626253,4,5000212,0,5
213,1001,12186,0,1000213,0,1
213,2001,61040,1,2000213,0,2
213,3001,304434,2,3000213,0,3
213,4001,1518346,3,4000213,0,4
213,5001,7623748,4,5000213,0,5
214,1001,12187,0,1000214,0,1
214,2001,61054,1,2000214,0,2
214,3001,304582,2,3000214,0,3
214,4001,1518736,3,4000214,0,4
214,5001,7621350,4,5000214,0,5
215,1001,12117,0,1000215,0,1
215,2001,61054,1,2000215,0,2
215,3001,304715,2,3000215,0,3
215,4001,1519212,3,4000215,0,4
215,5001,7619060,4,5000215,0,5
216,1001,12162,0,1000216,0,1
216,2001,61064,1,2000216,0,2
216,3001,304843,2,3000216,0,3
216,4001,1519755,3,4000216,0,4
216,5001,7616928,4,5000216,0,5
217,1001,12182,0,1000217,0,1
217,2001,61074,1,2000217,0,2
217,3001,304956,2,3000217,0,3
217,4001,1520358,3,4000217,0,4
217,5001,7615013,4,5000217,0,5
218,1001,12195,0,1000218,0,1
218,2001,61094,1,2000218,0,2
218,3001,305069,2,3000218,0,3
218,4001,1521001,3,4000218,0,4
218,5001,7613350,4,5000218,0,5
219,1001,12174,0,1000219,0,1
219,2001,61103,1,2000219,0,2
219,3001,305172,2,3000219,0,3
219,4001,1521674,3,4000219,0,4
219,5001,7612028,4,5000219,0,5
220,1001,12125,0,1000220,0,1
220,2001,61103,1,2000220,0,2
220,3001,305270,2,3000220,0,3
220,4001,1522361,3,4000220,0,4
220,5001,7611120,4,5000220,0,5
221,1001,12112,0,1000221,0,1
221,2001,61103,1,2000221,0,2
221,3001,305357,2,3000221,0,3
221,4001,1523057,3,4000221,0,4
221,5001,7610710,4,5000221,0,5
222,1001,12108,0,1000222,0,1
222,2001,61098,1,2000222,0,2
222,3001,305430,2,3000222,0,3
222,4001,1523746,3,4000222,0,4
222,5001,7610828,4,5000222,0,5
223,1001,12124,0,1000223,0,1
223,2001,61092,1,2000223,0,2
223,3001,305492,2,3000223,0,3
223,4001,1524423,3,4000223,0,4
223,5001,7611470,4,5000223,0,5
224,1001,11937,0,1000224,0,1
224,2001,61118,1,2000224,0,2
224,3001,305549,2,3000224,0,3
224,4001,1525073,3,4000224,0,4
224,5001,7612574,4,5000224,0,5
225,1001,11898,0,1000225,0,1
225,2001,61156,1,2000225,0,2
225,3001,305607,2,3000225,0,3
225,4001,1525696,3,4000225,0,4
225,5001,7614068,4,5000225,0,5
226,1001,11891,0,1000226,0,1
226,2001,61193,1,2000226,0,2
226,3001,305669,2,3000226,0,3
226,4001,1526287,3,4000226,0,4
226,5001,7615857,4,5000226,0,5
227,1001,11894,0,1000227,0,1
227,2001,61200,1,2000227,0,2
227,3001,305737,2,3000227,0,3
227,4001,1526845,3,4000227,0,4
227,5001,7617881,4,5000227,0,5
228,1001,11951,0,1000228,0,1
228,2001,61191,1,2000228,0,2
228,3001,305790,2,3000228,0,3
228,4001,1527361,3,4000228,0,4
228,5001,7620082,4,5000228,0,5
229,1001,11936,0,1000229,0,1
229,2001,61193,1,2000229,0,2
229,3001,305843,2,3000229,0,3
229,4001,1527836,3,4000229,0,4
229,5001,7622408,4,5000229,0,5
230,1001,11950,0,1000230,0,1
230,2001,61193,1,2000230,0,2
230,3001,305880,2,3000230,0,3
230,4001,1528263,3,4000230,0,4
230,5001,7624817,4,5000230,0,5
231,1001,11910,0,1000231,0,1
231,2001,61190,1,2000231,0,2
231,3001,305918,2,3000231,0,3
231,4001,1528644,3,4000231,0,4
231,5001,7627285,4,5000231,0,5
232,1001,11888,0,1000232,0,1
232,2001,61176,1,2000232,0,2
232,3001,305930,2,3000232,0,3
232,4001,1528968,3,4000232,0,4
232,5001,7629764,4,5000232,0,5
233,1001,11884,0,1000233,0,1
233,2001,61147,1,2000233,0,2
233,3001,305932,2,3000233,0,3
233,4001,1529235,3,4000233,0,4
233,5001,7632229,4,5000233,0,5
234,1001,11884,0,1000234,0,1
234,2001,61107,1,2000234,0,2
234,3001,305919,2,3000234,0,3
234,4001,1529452,3,4000234,0,4
234,5001,7634649,4,5000234,0,5
235,1001,11823,0,1000235,0,1
235,2001,61079,1,2000235,0,2
235,3001,305901,2,3000235,0,3
235,4001,1529623,3,4000235,0,4
235,5001,7636997,4,5000235,0,5
236,1001,11866,0,1000236,0,1
236,2001,61034,1,2000236,0,2
236,3001,305879,2,3000236,0,3
236,4001,1529748,3,4000236,0,4
236,5001,7639248,4,5000236,0,5
237,1001,11838,0,1000237,0,1
237,2001,60990,1,2000237,0,2
237,3001,305857,2,3000237,0,3
237,4001,1529839,3,4000237,0,4
237,5001,7641377,4,5000237,0,5
238,1001,11831,0,1000238,0,1
238,2001,60915,1,2000238,0,2
238,3001,305847,2,3000238,0,3
238,4001,1529906,3,4000238,0,4
238,5001,7643362,4,5000238,0,5
239,1001,11838,0,1000239,0,1
239,2001,60855,1,2000239,0,2
239,3001,305868,2,3000239,0,3
239,4001,1529957,3,4000239,0,4
239,5001,7645183,4,5000239,0,5
240,1001,11858,0,1000240,0,1
240,2001,60794,1,2000240,0,2
240,3001,305900,2,3000240,0,3
240,4001,1530006,3,4000240,0,4
240,5001,7646832,4,5000240,0,5
241,1001,11852,0,1000241,0,1
241,2001,60744,1,2000241,0,2
241,3001,305938,2,3000241,0,3
241,4001,1530054,3,4000241,0,4
241,5001,7648302,4,5000241,0,5
242,1001,11844,0,1000242,0,1
242,2001,60679,1,2000242,0,2
242,3001,305987,2,3000242,0,3
242,4001,1530099,3,4000242,0,4
242,5001,7649589,4,5000242,0,5
243,1001,11812,0,1000243,0,1
243,2001,60598,1,2000243,0,2
243,3001,306042,2,3000243,0,3
243,4001,1530149,3,4000243,0,4
243,5001,7650690,4,5000243,0,5
244,1001,11809,0,1000244,0,1
244,2001,60518,1,2000244,0,2
244,3001,306093,2,3000244,0,3
244,4001,1530206,3,4000244,0,4
244,5001,7651631,4,5000244,0,5
245,1001,11802,0,1000245,0,1
245,2001,60442,1,2000245,0,2
245,3001,306138,2,3000245,0,3
245,4001,1530279,3,4000245,0,4
245,5001,7652413,4,5000245,0,5
246,1001,11766,0,1000246,0,1
246,2001,60387,1,2000246,0,2
246,3001,306174,2,3000246,0,3
246,4001,1530352,3,4000246,0,4
246,5001,7653051,4,5000246,0,5
247,1001,11775,0,1000247,0,1
247,2001,60306,1,2000247,0,2
247,3001,306195,2,3000247,0,3
247,4001,1530421,3,4000247,0,4
247,5001,7653562,4,5000247,0,5
248,1001,11772,0,1000248,0,1
248,2001,60210,1,2000248,0,2
248,3001,306216,2,3000248,0,3
248,4001,1530496,3,4000248,0,4
248,5001,7653968,4,5000248,0,5
249,1001,11775,0,1000249,0,1
249,2001,60093,1,2000249,0,2
249,3001,306234,2,3000249,0,3
249,4001,1530571,3,4000249,0,4
249,5001,7654262,4,5000249,0,5
250,1001,11767,0,1000250,0,1
250,2001,59976,1,2000250,0,2
250,3001,306241,2,3000250,0,3
250,4001,1530648,3,4000250,0,4
250,5001,7654483,4,5000250,0,5
251,1001,11787,0,1000251,0,1
251,2001,59879,1,2000251,0,2
251,3001,306234,2,3000251,0,3
251,4001,1530714,3,4000251,0,4
251,5001,7654629,4,5000251,0,5
252,1001,11810,0,1000252,0,1
252,2001,59788,1,2000252,0,2
252,3001,306211,2,3000252,0,3
252,4001,1530776,3,4000252,0,4
252,5001,7654718,4,5000252,0,5
253,1001,11807,0,1000253,0,1
253,2001,59675,1,2000253,0,2
253,3001,306179,2,3000253,0,3
253,4001,1530818,3,4000253,0,4
253,5001,7654759,4,5000253,0,5
254,1001,11873,0,1000254,0,1
254,2001,59541,1,2000254,0,2
254,3001,306138,2,3000254,0,3
254,4001,1530845,3,4000254,0,4
254,5001,7654757,4,5000254,0,5
255,1001,11891,0,1000255,0,1
255,2001,59521,1,2000255,0,2
255,3001,306055,2,3000255,0,3
255,4001,1530841,3,4000255,0,4
255,5001,7654723,4,5000255,0,5
256,1001,11886,0,1000256,0,1
256,2001,59521,1,2000256,0,2
256,3001,305920,2,3000256,0,3
256,4001,1530818,3,4000256,0,4
256,5001,7654652,4,5000256,0,5
257,1001,11885,0,1000257,0,1
257,2001,59521,1,2000257,0,2
257,3001,305754,2,3000257,0,3
257,4001,1530807,3,4000257,0,4
257,5001,7654564,4,5000257,0,5
258,1001,11861,0,1000258,0,1
258,2001,59511,1,2000258,0,2
258,3001,305547,2,3000258,0,3
258,4001,1530850,3,4000258,0,4
258,5001,7654484,4,5000258,0,5
259,1001,11850,0,1000259,0,1
259,2001,59470,1,2000259,0,2
259,3001,305329,2,3000259,0,3
259,4001,1530952,3,4000259,0,4
259,5001,7654455,4,5000259,0,5
260,1001,11807,0,1000260,0,1
260,2001,59439,1,2000260,0,2
260,3001,305081,2,3000260,0,3
260,4001,1531103,3,4000260,0,4
260,5001,7654495,4,5000260,0,5
261,1001,11761,0,1000261,0,1
261,2001,59394,1,2000261,0,2
261,3001,304812,2,3000261,0,3
261,4001,1531298,3,4000261,0,4
261,5001,7654641,4,5000261,0,5
262,1001,11722,0,1000262,0,1
262,2001,59374,1,2000262,0,2
262,3001,304511,2,3000262,0,3
262,4001,1531506,3,4000262,0,4
262,5001,7654909,4,5000262,0,5
263,1001,11718,0,1000263,0,1
263,2001,59360,1,2000263,0,2
263,3001,304201,2,3000263,0,3
263,4001,1531726,3,4000263,0,4
263,5001,7655307,4,5000263,0,5
264,1001,11739,0,1000264,0,1
264,2001,59340,1,2000264,0,2
264,3001,303864,2,3000264,0,3
264,4001,1531943,3,4000264,0,4
264,5001,7655814,4,5000264,0,5
265,1001,11765,0,1000265,0,1
265,2001,59315,1,2000265,0,2
265,3001,303527,2,3000265,0,3
265,4001,1532152,3,4000265,0,4
265,5001,7656411,4,5000265,0,5
266,1001,11772,0,1000266,0,1
266,2001,59310,1,2000266,0,2
266,3001,303164,2,3000266,0,3
266,4001,1532353,3,4000266,0,4
266,5001,7657075,4,5000266,0,5
267,1001,11767,0,1000267,0,1
267,2001,59290,1,2000267,0,2
267,3001,302795,2,3000267,0,3
267,4001,1532530,3,4000267,0,4
267,5001,7657775,4,5000267,0,5
268,1001,11723,0,1000268,0,1
268,2001,59285,1,2000268,0,2
268,3001,302416,2,3000268,0,3
268,4001,1532689,3,4000268,0,4
268,5001,7658501,4,5000268,0,5
269,1001,11696,0,1000269,0,1
269,2001,59276,1,2000269,0,2
269,3001,302036,2,3000269,0,3
269,4001,1532819,3,4000269,0,4
269,5001,7659226,4,5000269,0,5
270,1001,11671,0,1000270,0,1
270,2001,59277,1,2000270,0,2
270,3001,301667,2,3000270,0,3
270,4001,1532894,3,4000270,0,4
270,5001,7659925,4,5000270,0,5
271,1001,11718,0,1000271,0,1
271,2001,59252,1,2000271,0,2
271,3001,301286,2,3000271,0,3
271,4001,1532910,3,4000271,0,4
271,5001,7660578,4,5000271,0,5
272,1001,11740,0,1000272,0,1
272,2001,59231,1,2000272,0,2
272,3001,300901,2,3000272,0,3
272,4001,1532861,3,4000272,0,4
272,5001,7661148,4,5000272,0,5
273,1001,11736,0,1000273,0,1
273,2001,59211,1,2000273,0,2
273,3001,300520,2,3000273,0,3
273,4001,1532741,3,4000273,0,4
273,5001,7661630,4,5000273,0,5
274,1001,11767,0,1000274,0,1
274,2001,59206,1,2000274,0,2
274,3001,300144,2,3000274,0,3
274,4001,1532536,3,4000274,0,4
274,5001,7661989,4,5000274,0,5
275,1001,11761,0,1000275,0,1
275,2001,59196,1,2000275,0,2
275,3001,299772,2,3000275,0,3
275,4001,1532241,3,4000275,0,4
275,5001,7662225,4,5000275,0,5
276,1001,11801,0,1000276,0,1
276,2001,59196,1,2000276,0,2
276,3001,299411,2,3000276,0,3
276,4001,1531854,3,4000276,0,4
276,5001,7662345,4,5000276,0,5
277,1001,11834,0,1000277,0,1
277,2001,59206,1,2000277,0,2
277,3001,299044,2,3000277,0,3
277,4001,1531371,3,4000277,0,4
277,5001,7662369,4,5000277,0,5
278,1001,11817,0,1000278,0,1
278,2001,59222,1,2000278,0,2
278,3001,298686,2,3000278,0,3
278,4001,1530796,3,4000278,0,4
278,5001,7662356,4,5000278,0,5
279,1001,11846,0,1000279,0,1
279,2001,59237,1,2000279,0,2
279,3001,298344,2,3000279,0,3
279,4001,1530110,3,4000279,0,4
279,5001,7662390,4,5000279,0,5
280,1001,11872,0,1000280,0,1
280,2001,59262,1,2000280,0,2
280,3001,298042,2,3000280,0,3
280,4001,1529311,3,4000280,0,4
280,5001,7662575,4,5000280,0,5
281,1001,11864,0,1000281,0,1
281,2001,59283,1,2000281,0,2
281,3001,297776,2,3000281,0,3
281,4001,1528404,3,4000281,0,4
281,5001,7662950,4,5000281,0,5
282,1001,11860,0,1000282,0,1
282,2001,59303,1,2000282,0,2
282,3001,297545,2,3000282,0,3
282,4001,1527374,3,4000282,0,4
282,5001,7663541,4,5000282,0,5
283,1001,11827,0,1000283,0,1
283,2001,59303,1,2000283,0,2
283,3001,297351,2,3000283,0,3
283,4001,1526226,3,4000283,0,4
283,5001,7664296,4,5000283,0,5
284,1001,11838,0,1000284,0,1
284,2001,59313,1,2000284,0,2
284,3001,297202,2,3000284,0,3
284,4001,1524963,3,4000284,0,4
284,5001,7665164,4,5000284,0,5
285,1001,11841,0,1000285,0,1
285,2001,59303,1,2000285,0,2
285,3001,297131,2,3000285,0,3
285,4001,1523565,3,4000285,0,4
285,5001,7666120,4,5000285,0,5
286,1001,11780,0,1000286,0,1
286,2001,59272,1,2000286,0,2
286,3001,297059,2,3000286,0,3
286,4001,1522069,3,4000286,0,4
286,5001,7667117,4,5000286,0,5
287,1001,11814,0,1000287,0,1
287,2001,59247,1,2000287,0,2
287,3001,296973,2,3000287,0,3
287,4001,1520483,3,4000287,0,4
287,5001,7668120,4,5000287,0,5
288,1001,11824,0,1000288,0,1
288,2001,59226,1,2000288,0,2
288,3001,296876,2,3000288,0,3
288,4001,1518834,3,4000288,0,4
288,5001,7669086,4,5000288,0,5
289,1001,11763,0,1000289,0,1
289,2001,59201,1,2000289,0,2
289,3001,296779,2,3000289,0,3
289,4001,1517132,3,4000289,0,4
289,5001,7669961,4,5000289,0,5
290,1001,11780,0,1000290,0,1
290,2001,59186,1,2000290,0,2
290,3001,296698,2,3000290,0,3
290,4001,1515383,3,4000290,0,4
290,5001,7670702,4,5000290,0,5
291,1001,11711,0,1000291,0,1
291,2001,59176,1,2000291,0,2
291,3001,296631,2,3000291,0,3
291,4001,1513596,3,4000291,0,4
291,5001,7671258,4,5000291,0,5
292,1001,11738,0,1000292,0,1
292,2001,59171,1,2000292,0,2
292,3001,296586,2,3000292,0,3
292,4001,1511792,3,4000292,0,4
292,5001,7671583,4,5000292,0,5
293,1001,11729,0,1000293,0,1
293,2001,59171,1,2000293,0,2
293,3001,296535,2,3000293,0,3
293,4001,1509970,3,4000293,0,4
293,5001,7671641,4,5000293,0,5
294,1001,11715,0,1000294,0,1
294,2001,59171,1,2000294,0,2
294,3001,296500,2,3000294,0,3
294,4001,1508157,3,4000294,0,4
294,5001,7671383,4,5000294,0,5
295,1001,11719,0,1000295,0,1
295,2001,59176,1,2000295,0,2
295,3001,296465,2,3000295,0,3
295,4001,1506353,3,4000295,0,4
295,5001,7670781,4,5000295,0,5
296,1001,11698,0,1000296,0,1
296,2001,59166,1,2000296,0,2
296,3001,296440,2,3000296,0,3
296,4001,1504567,3,4000296,0,4
296,5001,7669805,4,5000296,0,5
297,1001,11678,0,1000297,0,1
297,2001,59167,1,2000297,0,2
297,3001,296410,2,3000297,0,3
297,4001,1502810,3,4000297,0,4
297,5001,7668427,4,5000297,0,5
298,1001,11654,0,1000298,0,1
298,2001,59173,1,2000298,0,2
298,3001,296390,2,3000298,0,3
298,4001,1501092,3,4000298,0,4
298,5001,7666613,4,5000298,0,5
299,1001,11579,0,1000299,0,1
299,2001,59189,1,2000299,0,2
299,3001,296375,2,3000299,0,3
299,4001,1499419,3,4000299,0,4
299,5001,7664348,4,5000299,0,5
300,1001,11600,0,1000300,0,1
300,2001,59200,1,2000300,0,2
300,3001,296359,2,3000300,0,3
300,4001,1497806,3,4000300,0,4
300,5001,7661616,4,5000300,0,5
301,1001,11636,0,1000301,0,1
301,2001,59201,1,2000301,0,2
301,3001,296339,2,3000301,0,3
301,4001,1496248,3,4000301,0,4
301,5001,7658394,4,5000301,0,5
302,1001,11602,0,1000302,0,1
302,2001,59207,1,2000302,0,2
302,3001,296334,2,3000302,0,3
302,4001,1494755,3,4000302,0,4
302,5001,7654683,4,5000302,0,5
303,1001,11542,0,1000303,0,1
303,2001,59218,1,2000303,0,2
303,3001,296329,2,3000303,0,3
303,4001,1493327,3,4000303,0,4
303,5001,7650486,4,5000303,0,5
