_id,actor_id,product,quantity,last_update
63192141bdd32a2b9c5bd487,4,5001,498318,33
63192141bdd32a2b9c5bd488,4,5001,498318,33
63192141bdd32a2b9c5bd48b,5,5001,9996226527,33
63192141bdd32a2b9c5bd48e,5,5001,9996212097,33
63192141bdd32a2b9c5bd490,5,5001,9996154377,33
63192141bdd32a2b9c5bd493,5,5001,9996096657,33
63192141bdd32a2b9c5bd49e,4,5001,541650,34
63192141bdd32a2b9c5bd49f,4,5001,541650,34
63192141bdd32a2b9c5bd4a2,5,5001,9996082227,34
63192141bdd32a2b9c5bd4a5,5,5001,9996067797,34
63192141bdd32a2b9c5bd4a7,5,5001,9996010077,34
63192141bdd32a2b9c5bd4aa,5,5001,9995952357,34
63192141bdd32a2b9c5bd4b5,4,5001,584982,35
63192141bdd32a2b9c5bd4b6,4,5001,584982,35
63192141bdd32a2b9c5bd4b9,5,5001,9995937927,35
63192141bdd32a2b9c5bd4bc,5,5001,9995923497,35
63192141bdd32a2b9c5bd4be,5,5001,9995865777,35
63192141bdd32a2b9c5bd4c1,5,5001,9995808057,35
63192141bdd32a2b9c5bd4cc,4,5001,595815,36
63192141bdd32a2b9c5bd4cd,4,5001,595815,36
63192141bdd32a2b9c5bd4d0,5,5001,9995793627,36
63192141bdd32a2b9c5bd4d3,5,5001,9995779197,36
63192141bdd32a2b9c5bd4d5,5,5001,9995721477,36
63192141bdd32a2b9c5bd4d8,5,5001,9995663757,36
63192141bdd32a2b9c5bd4e3,4,5001,606648,37
63192141bdd32a2b9c5bd4e4,4,5001,606648,37
63192141bdd32a2b9c5bd4e7,5,5001,9995649327,37
63192141bdd32a2b9c5bd4ea,5,5001,9995634897,37
63192141bdd32a2b9c5bd4ec,5,5001,9995577177,37
63192141bdd32a2b9c5bd4ef,5,5001,9995519457,37
63192141bdd32a2b9c5bd4fa,4,5001,649980,38
63192141bdd32a2b9c5bd4fb,4,5001,649980,38
63192141bdd32a2b9c5bd4fe,5,5001,9995505027,38
63192141bdd32a2b9c5bd501,5,5001,9995490597,38
63192141bdd32a2b9c5bd503,5,5001,9995432877,38
63192141bdd32a2b9c5bd506,5,5001,9995375157,38
63192141bdd32a2b9c5bd511,4,5001,693312,39
63192141bdd32a2b9c5bd512,4,5001,693312,39
63192141bdd32a2b9c5bd515,5,5001,9995360727,39
63192141bdd32a2b9c5bd518,5,5001,9995346297,39
63192142bdd32a2b9c5bd51a,5,5001,9995288577,39
63192142bdd32a2b9c5bd51d,5,5001,9995230857,39
63192142bdd32a2b9c5bd528,4,5001,704145,40
63192142bdd32a2b9c5bd529,4,5001,704145,40
63192142bdd32a2b9c5bd52c,5,5001,9995216712,40
63192142bdd32a2b9c5bd52f,5,5001,9995202567,40
63192142bdd32a2b9c5bd531,5,5001,9995145987,40
63192142bdd32a2b9c5bd534,5,5001,9995089407,40
63192142bdd32a2b9c5bd53f,4,5001,714978,41
63192142bdd32a2b9c5bd540,4,5001,714978,41
63192142bdd32a2b9c5bd543,5,5001,9995075262,41
63192142bdd32a2b9c5bd546,5,5001,9995061117,41
63192142bdd32a2b9c5bd548,5,5001,9995004537,41
63192142bdd32a2b9c5bd54b,5,5001,9994947957,41
63192142bdd32a2b9c5bd556,4,5001,758310,42
63192142bdd32a2b9c5bd557,4,5001,758310,42
63192142bdd32a2b9c5bd55a,5,5001,9994933812,42
63192142bdd32a2b9c5bd55d,5,5001,9994919667,42
63192142bdd32a2b9c5bd55f,5,5001,9994863087,42
63192142bdd32a2b9c5bd562,5,5001,9994806507,42
63192142bdd32a2b9c5bd56d,4,5001,801642,43
63192142bdd32a2b9c5bd56e,4,5001,801642,43
63192142bdd32a2b9c5bd571,5,5001,9994792362,43
63192142bdd32a2b9c5bd574,5,5001,9994778217,43
63192142bdd32a2b9c5bd576,5,5001,9994721637,43
63192142bdd32a2b9c5bd579,5,5001,9994665057,43
63192142bdd32a2b9c5bd584,4,5001,813943,44
63192142bdd32a2b9c5bd585,4,5001,813943,44
63192142bdd32a2b9c5bd588,5,5001,9994650912,44
63192142bdd32a2b9c5bd58b,5,5001,9994636767,44
63192142bdd32a2b9c5bd58d,5,5001,9994580187,44
63192142bdd32a2b9c5bd590,5,5001,9994523607,44
63192142bdd32a2b9c5bd59b,4,5001,826244,45
63192142bdd32a2b9c5bd59c,4,5001,826244,45
63192142bdd32a2b9c5bd59f,5,5001,9994509462,45
63192142bdd32a2b9c5bd5a2,5,5001,9994495317,45
63192142bdd32a2b9c5bd5a4,5,5001,9994438737,45
63192142bdd32a2b9c5bd5a7,5,5001,9994382157,45
63192142bdd32a2b9c5bd5b2,4,5001,875448,46
63192142bdd32a2b9c5bd5b3,4,5001,875448,46
63192142bdd32a2b9c5bd5b6,5,5001,9994368012,46
63192142bdd32a2b9c5bd5b9,5,5001,9994353867,46
63192142bdd32a2b9c5bd5bb,5,5001,9994297287,46
