Criation_Time, Product, Quantity, Client, Order_id, Status, Notes-fornecedor
3322,2001,79364,1,2003265,0,2
3322,3001,569715,2,3003292,0,3
3323,1001,12845,0,1003323,0,1
3323,2001,79462,1,2003266,0,2
3323,3001,570314,2,3003293,0,3
3324,1001,12874,0,1003324,0,1
3324,2001,79575,1,2003267,0,2
3324,3001,570957,2,3003294,0,3
3325,1001,12930,0,1003325,0,1
3325,2001,79702,1,2003268,0,2
3325,3001,571643,2,3003295,0,3
3326,1001,12877,0,1003326,0,1
3326,2001,79809,1,2003269,0,2
3326,3001,572351,2,3003296,0,3
3327,1001,12930,0,1003327,0,1
3327,2001,79928,1,2003270,0,2
3327,3001,573102,2,3003297,0,3
3328,1001,12904,0,1003328,0,1
3328,2001,80018,1,2003271,0,2
3328,3001,573860,2,3003298,0,3
3329,1001,12951,0,1003329,0,1
3329,2001,80115,1,2003272,0,2
3329,3001,574632,2,3003299,0,3
3330,1001,13002,0,1003330,0,1
3330,2001,80209,1,2003273,0,2
3330,3001,575411,2,3003300,0,3
3331,1001,12958,0,1003331,0,1
3331,2001,80300,1,2003274,0,2
3331,3001,576197,2,3003301,0,3
3332,1001,12953,0,1003332,0,1
3332,2001,80379,1,2003275,0,2
3332,3001,576982,2,3003302,0,3
3333,1001,12889,0,1003333,0,1
3333,2001,80444,1,2003276,0,2
3333,3001,577767,2,3003303,0,3
3334,1001,12918,0,1003334,0,1
3334,2001,80516,1,2003277,0,2
3334,3001,578558,2,3003304,0,3
3335,1001,12970,0,1003335,0,1
3335,2001,80601,1,2003278,0,2
3335,3001,579349,2,3003305,0,3
3336,1001,12971,0,1003336,0,1
3336,2001,80673,1,2003279,0,2
3336,3001,580139,2,3003306,0,3
3337,1001,13046,0,1003337,0,1
3337,2001,80764,1,2003280,0,2
3337,3001,580929,2,3003307,0,3
3338,1001,13120,0,1003338,0,1
3338,2001,80868,1,2003281,0,2
3338,3001,581733,2,3003308,0,3
3339,1001,13118,0,1003339,0,1
3339,2001,80978,1,2003282,0,2
3339,3001,582530,2,3003309,0,3
3340,1001,13035,0,1003340,0,1
3340,2001,81056,1,2003283,0,2
3340,3001,583326,2,3003310,0,3
3341,1001,13063,0,1003341,0,1
3341,2001,81123,1,2003284,0,2
3341,3001,584115,2,3003311,0,3
3342,1001,13005,0,1003342,0,1
3342,2001,81172,1,2003285,0,2
3342,3001,584889,2,3003312,0,3
3343,1001,12942,0,1003343,0,1
3343,2001,81202,1,2003286,0,2
3343,3001,585647,2,3003313,0,3
3344,1001,12993,0,1003344,0,1
3344,2001,81221,1,2003287,0,2
3344,3001,586377,2,3003314,0,3
3345,1001,12908,0,1003345,0,1
3345,2001,81221,1,2003288,0,2
3345,3001,587076,2,3003315,0,3
3346,1001,12898,0,1003346,0,1
3346,2001,81177,1,2003289,0,2
3346,3001,587724,2,3003316,0,3
3347,1001,12962,0,1003347,0,1
3347,2001,81151,1,2003290,0,2
3347,3001,588328,2,3003317,0,3
3348,1001,12993,0,1003348,0,1
3348,2001,81139,1,2003291,0,2
3348,3001,588896,2,3003318,0,3
3349,1001,12975,0,1003349,0,1
3349,2001,81132,1,2003292,0,2
3349,3001,589427,2,3003319,0,3
3350,1001,12850,0,1003350,0,1
3350,2001,81114,1,2003293,0,2
3350,3001,589928,2,3003320,0,3
3351,1001,12777,0,1003351,0,1
3351,2001,81071,1,2003294,0,2
3351,3001,590386,2,3003321,0,3
3352,1001,12800,0,1003352,0,1
3352,2001,81053,1,2003295,0,2
3352,3001,590808,2,3003322,0,3
3353,1001,12746,0,1003353,0,1
3353,2001,81017,1,2003296,0,2
3353,3001,591200,2,3003323,0,3
3354,1001,12736,0,1003354,0,1
3354,2001,80993,1,2003297,0,2
3354,3001,591556,2,3003324,0,3
3355,1001,12694,0,1003355,0,1
3355,2001,80957,1,2003298,0,2
3355,3001,591883,2,3003325,0,3
3356,1001,12735,0,1003356,0,1
3356,2001,80921,1,2003299,0,2
3356,3001,592167,2,3003326,0,3
3357,1001,12696,0,1003357,0,1
3357,2001,80885,1,2003300,0,2
3357,3001,592421,2,3003327,0,3
3358,1001,12726,0,1003358,0,1
3358,2001,80843,1,2003301,0,2
3358,3001,592631,2,3003328,0,3
3359,1001,12756,0,1003359,0,1
3359,2001,80819,1,2003302,0,2
3359,3001,592820,2,3003329,0,3
3360,1001,12745,0,1003360,0,1
3360,2001,80776,1,2003303,0,2
3360,3001,592973,2,3003330,0,3
3361,1001,12762,0,1003361,0,1
3361,2001,80726,1,2003304,0,2
3361,3001,593097,2,3003331,0,3
3362,1001,12809,0,1003362,0,1
3362,2001,80701,1,2003305,0,2
3362,3001,593191,2,3003332,0,3
3363,1001,12805,0,1003363,0,1
3363,2001,80670,1,2003306,0,2
3363,3001,593256,2,3003333,0,3
3364,1001,12893,0,1003364,0,1
3364,2001,80670,1,2003307,0,2
3364,3001,593315,2,3003334,0,3
3365,1001,12909,0,1003365,0,1
3365,2001,80670,1,2003308,0,2
3365,3001,593351,2,3003335,0,3
3366,1001,12964,0,1003366,0,1
3366,2001,80664,1,2003309,0,2
3366,3001,593366,2,3003336,0,3
3367,1001,12961,0,1003367,0,1
3367,2001,80664,1,2003310,0,2
3367,3001,593358,2,3003337,0,3
3368,1001,12891,0,1003368,0,1
3368,2001,80631,1,2003311,0,2
3368,3001,593329,2,3003338,0,3
3369,1001,12994,0,1003369,0,1
3369,2001,80605,1,2003312,0,2
3369,3001,593271,2,3003339,0,3
3370,1001,12986,0,1003370,0,1
3370,2001,80578,1,2003313,0,2
3370,3001,593176,2,3003340,0,3
3371,1001,13057,0,1003371,0,1
3371,2001,80578,1,2003314,0,2
3371,3001,593059,2,3003341,0,3
3372,1001,13092,0,1003372,0,1
3372,2001,80585,1,2003315,0,2
3372,3001,592934,2,3003342,0,3
3373,1001,13065,0,1003373,0,1
3373,2001,80598,1,2003316,0,2
3373,3001,592795,2,3003343,0,3
3374,1001,13072,0,1003374,0,1
3374,2001,80631,1,2003317,0,2
3374,3001,592663,2,3003344,0,3
3375,1001,12905,0,1003375,0,1
3375,2001,80611,1,2003318,0,2
3375,3001,592516,2,3003345,0,3
3376,1001,12930,0,1003376,0,1
3376,2001,80611,1,2003319,0,2
3376,3001,592377,2,3003346,0,3
3377,1001,12993,0,1003377,0,1
3377,2001,80631,1,2003320,0,2
3377,3001,592244,2,3003347,0,3
3378,1001,13040,0,1003378,0,1
3378,2001,80650,1,2003321,0,2
3378,3001,592127,2,3003348,0,3
3379,1001,13077,0,1003379,0,1
3379,2001,80670,1,2003322,0,2
3379,3001,592017,2,3003349,0,3
3380,1001,13081,0,1003380,0,1
3380,2001,80690,1,2003323,0,2
3380,3001,591914,2,3003350,0,3
3381,1001,13160,0,1003381,0,1
3381,2001,80755,1,2003324,0,2
3381,3001,591825,2,3003351,0,3
3382,1001,13178,0,1003382,0,1
3382,2001,80838,1,2003325,0,2
3382,3001,591766,2,3003352,0,3
3383,1001,13302,0,1003383,0,1
3383,2001,80943,1,2003326,0,2
3383,3001,591744,2,3003353,0,3
3384,1001,13246,0,1003384,0,1
3384,2001,81045,1,2003327,0,2
3384,3001,591752,2,3003354,0,3
3385,1001,13209,0,1003385,0,1
3385,2001,81146,1,2003328,0,2
3385,3001,591789,2,3003355,0,3
3386,1001,13218,0,1003386,0,1
3386,2001,81252,1,2003329,0,2
3386,3001,591855,2,3003356,0,3
3387,1001,13218,0,1003387,0,1
3387,2001,81345,1,2003330,0,2
3387,3001,591958,2,3003357,0,3
3388,1001,13218,0,1003388,0,1
3388,2001,81450,1,2003331,0,2
3388,3001,592091,2,3003358,0,3
3389,1001,13266,0,1003389,0,1
3389,2001,81556,1,2003332,0,2
3389,3001,592261,2,3003359,0,3
3390,1001,13183,0,1003390,0,1
3390,2001,81641,1,2003333,0,2
3390,3001,592461,2,3003360,0,3
3391,1001,13194,0,1003391,0,1
3391,2001,81733,1,2003334,0,2
3391,3001,592690,2,3003361,0,3
3392,1001,13194,0,1003392,0,1
3392,2001,81818,1,2003335,0,2
3392,3001,592949,2,3003362,0,3
3393,1001,13262,0,1003393,0,1
3393,2001,81904,1,2003336,0,2
3393,3001,593237,2,3003363,0,3
3394,1001,13102,0,1003394,0,1
3394,2001,81964,1,2003337,0,2
3394,3001,593539,2,3003364,0,3
3395,1001,13012,0,1003395,0,1
3395,2001,81988,1,2003338,0,2
3395,3001,593857,2,3003365,0,3
3396,1001,13039,0,1003396,0,1
3396,2001,82012,1,2003339,0,2
3396,3001,594174,2,3003366,0,3
3397,1001,13086,0,1003397,0,1
3397,2001,82036,1,2003340,0,2
3397,3001,594498,2,3003367,0,3
3398,1001,13056,0,1003398,0,1
3398,2001,82054,1,2003341,0,2
3398,3001,594829,2,3003368,0,3
3399,1001,13113,0,1003399,0,1
3399,2001,82096,1,2003342,0,2
3399,3001,595175,2,3003369,0,3
3400,1001,13274,0,1003400,0,1
3400,2001,82153,1,2003343,0,2
3400,3001,595543,2,3003370,0,3
3401,1001,13341,0,1003401,0,1
3401,2001,82223,1,2003344,0,2
3401,3001,595932,2,3003371,0,3
3402,1001,13327,0,1003402,0,1
3402,2001,82280,1,2003345,0,2
3402,3001,596336,2,3003372,0,3
3403,1001,13277,0,1003403,0,1
3403,2001,82318,1,2003346,0,2
3403,3001,596747,2,3003373,0,3
3404,1001,13368,0,1003404,0,1
3404,2001,82382,1,2003347,0,2
3404,3001,597173,2,3003374,0,3
3405,1001,13324,0,1003405,0,1
3405,2001,82433,1,2003348,0,2
3405,3001,597598,2,3003375,0,3
3406,1001,13323,0,1003406,0,1
3406,2001,82512,1,2003349,0,2
3406,3001,598045,2,3003376,0,3
3407,1001,13317,0,1003407,0,1
3407,2001,82592,1,2003350,0,2
3407,3001,598514,2,3003377,0,3
3408,1001,13330,0,1003408,0,1
3408,2001,82660,1,2003351,0,2
3408,3001,598998,2,3003378,0,3
3409,1001,13349,0,1003409,0,1
3409,2001,82722,1,2003352,0,2
3409,3001,599481,2,3003379,0,3
3410,1001,13469,0,1003410,0,1
3410,2001,82799,1,2003353,0,2
3410,3001,599986,2,3003380,0,3
3411,1001,13444,0,1003411,0,1
3411,2001,82874,1,2003354,0,2
3411,3001,600505,2,3003381,0,3
3412,1001,13433,0,1003412,0,1
3412,2001,82932,1,2003355,0,2
3412,3001,601017,2,3003382,0,3
3413,1001,13541,0,1003413,0,1
3413,2001,83010,1,2003356,0,2
3413,3001,601529,2,3003383,0,3
3414,1001,13550,0,1003414,0,1
3414,2001,83063,1,2003357,0,2
3414,3001,602027,2,3003384,0,3
3415,1001,13644,0,1003415,0,1
3415,2001,83148,1,2003358,0,2
3415,3001,602524,2,3003385,0,3
3416,1001,13552,0,1003416,0,1
3416,2001,83220,1,2003359,0,2
3416,3001,603015,2,3003386,0,3
3417,1001,13537,0,1003417,0,1
3417,2001,83284,1,2003360,0,2
3417,3001,603499,2,3003387,0,3
3418,1001,13517,0,1003418,0,1
3418,2001,83348,1,2003361,0,2
3418,3001,603968,2,3003388,0,3
3419,1001,13546,0,1003419,0,1
3419,2001,83412,1,2003362,0,2
3419,3001,604429,2,3003389,0,3
3420,1001,13374,0,1003420,0,1
3420,2001,83437,1,2003363,0,2
3420,3001,604877,2,3003390,0,3
3421,1001,13391,0,1003421,0,1
3421,2001,83474,1,2003364,0,2
3421,3001,605309,2,3003391,0,3
3422,1001,13438,0,1003422,0,1
3422,2001,83523,1,2003365,0,2
3422,3001,605735,2,3003392,0,3
3423,1001,13480,0,1003423,0,1
3423,2001,83580,1,2003366,0,2
3423,3001,606153,2,3003393,0,3
3424,1001,13327,0,1003424,0,1
3424,2001,83592,1,2003367,0,2
3424,3001,606549,2,3003394,0,3
3425,1001,13325,0,1003425,0,1
3425,2001,83640,1,2003368,0,2
3425,3001,606945,2,3003395,0,3
3426,1001,13352,0,1003426,0,1
3426,2001,83704,1,2003369,0,2
3426,3001,607355,2,3003396,0,3
3427,1001,13349,0,1003427,0,1
3427,2001,83763,1,2003370,0,2
3427,3001,607766,2,3003397,0,3
3428,1001,13370,0,1003428,0,1
3428,2001,83816,1,2003371,0,2
3428,3001,608191,2,3003398,0,3
3429,1001,13186,0,1003429,0,1
3429,2001,83839,1,2003372,0,2
3429,3001,608608,2,3003399,0,3
3430,1001,13186,0,1003430,0,1
3430,2001,83850,1,2003373,0,2
3430,3001,609025,2,3003400,0,3
3431,1001,13304,0,1003431,0,1
3431,2001,83857,1,2003374,0,2
3431,3001,609428,2,3003401,0,3
3432,1001,13077,0,1003432,0,1
3432,2001,83810,1,2003375,0,2
3432,3001,609800,2,3003402,0,3
3433,1001,13097,0,1003433,0,1
3433,2001,83762,1,2003376,0,2
3433,3001,610151,2,3003403,0,3
3434,1001,13129,0,1003434,0,1
3434,2001,83739,1,2003377,0,2
3434,3001,610487,2,3003404,0,3
3435,1001,13000,0,1003435,0,1
3435,2001,83669,1,2003378,0,2
3435,3001,610785,2,3003405,0,3
3436,1001,13007,0,1003436,0,1
3436,2001,83610,1,2003379,0,2
3436,3001,611062,2,3003406,0,3
3437,1001,13034,0,1003437,0,1
3437,2001,83551,1,2003380,0,2
3437,3001,611310,2,3003407,0,3
3438,1001,13035,0,1003438,0,1
3438,2001,83498,1,2003381,0,2
3438,3001,611521,2,3003408,0,3
3439,1001,13010,0,1003439,0,1
3439,2001,83439,1,2003382,0,2
3439,3001,611703,2,3003409,0,3
3440,1001,13090,0,1003440,0,1
3440,2001,83384,1,2003383,0,2
3440,3001,611856,2,3003410,0,3
3441,1001,12994,0,1003441,0,1
3441,2001,83293,1,2003384,0,2
3441,3001,611972,2,3003411,0,3
3442,1001,13053,0,1003442,0,1
3442,2001,83213,1,2003385,0,2
3442,3001,612052,2,3003412,0,3
3443,1001,12981,0,1003443,0,1
3443,2001,83128,1,2003386,0,2
3443,3001,612103,2,3003413,0,3
3444,1001,12937,0,1003444,0,1
3444,2001,83003,1,2003387,0,2
3444,3001,612095,2,3003414,0,3
3445,1001,13086,0,1003445,0,1
3445,2001,82907,1,2003388,0,2
3445,3001,612059,2,3003415,0,3
3446,1001,12929,0,1003446,0,1
3446,2001,82760,1,2003389,0,2
3446,3001,611972,2,3003416,0,3
3447,1001,12944,0,1003447,0,1
3447,2001,82640,1,2003390,0,2
3447,3001,611834,2,3003417,0,3
3448,1001,12945,0,1003448,0,1
3448,2001,82519,1,2003391,0,2
3448,3001,611653,2,3003418,0,3
3449,1001,12910,0,1003449,0,1
3449,2001,82392,1,2003392,0,2
3449,3001,611435,2,3003419,0,3
3450,1001,12948,0,1003450,0,1
3450,2001,82269,1,2003393,0,2
3450,3001,611167,2,3003420,0,3
3451,1001,12935,0,1003451,0,1
3451,2001,82180,1,2003394,0,2
3451,3001,610870,2,3003421,0,3
3452,1001,12861,0,1003452,0,1
3452,2001,82074,1,2003395,0,2
3452,3001,610543,2,3003422,0,3
3453,1001,12768,0,1003453,0,1
3453,2001,81936,1,2003396,0,2
3453,3001,610173,2,3003423,0,3
3454,1001,12805,0,1003454,0,1
3454,2001,81795,1,2003397,0,2
3454,3001,609752,2,3003424,0,3
3455,1001,12805,0,1003455,0,1
3455,2001,81688,1,2003398,0,2
3455,3001,609310,2,3003425,0,3
3456,1001,12805,0,1003456,0,1
3456,2001,81587,1,2003399,0,2
3456,3001,608830,2,3003426,0,3
3457,1001,12840,0,1003457,0,1
3457,2001,81478,1,2003400,0,2
3457,3001,608307,2,3003427,0,3
3458,1001,12828,0,1003458,0,1
3458,2001,81369,1,2003401,0,2
3458,3001,607739,2,3003428,0,3
3459,1001,12818,0,1003459,0,1
3459,2001,81252,1,2003402,0,2
3459,3001,607142,2,3003429,0,3
3460,1001,12944,0,1003460,0,1
3460,2001,81207,1,2003403,0,2
3460,3001,606522,2,3003430,0,3
3461,1001,13023,0,1003461,0,1
3461,2001,81168,1,2003404,0,2
3461,3001,605887,2,3003431,0,3
3462,1001,13040,0,1003462,0,1
3462,2001,81113,1,2003405,0,2
3462,3001,605243,2,3003432,0,3
3463,1001,13086,0,1003463,0,1
3463,2001,81114,1,2003406,0,2
3463,3001,604606,2,3003433,0,3
3464,1001,13119,0,1003464,0,1
3464,2001,81120,1,2003407,0,2
3464,3001,603983,2,3003434,0,3
3465,1001,13052,0,1003465,0,1
3465,2001,81101,1,2003408,0,2
3465,3001,603359,2,3003435,0,3
3466,1001,13081,0,1003466,0,1
3466,2001,81120,1,2003409,0,2
3466,3001,602750,2,3003436,0,3
3467,1001,13129,0,1003467,0,1
3467,2001,81146,1,2003410,0,2
3467,3001,602168,2,3003437,0,3
3468,1001,13129,0,1003468,0,1
3468,2001,81165,1,2003411,0,2
3468,3001,601601,2,3003438,0,3
3469,1001,13045,0,1003469,0,1
3469,2001,81165,1,2003412,0,2
3469,3001,601048,2,3003439,0,3
3470,1001,13115,0,1003470,0,1
3470,2001,81191,1,2003413,0,2
3470,3001,600509,2,3003440,0,3
3471,1001,13037,0,1003471,0,1
3471,2001,81178,1,2003414,0,2
3471,3001,599985,2,3003441,0,3
3472,1001,12990,0,1003472,0,1
3472,2001,81178,1,2003415,0,2
3472,3001,599483,2,3003442,0,3
3473,1001,13006,0,1003473,0,1
3473,2001,81166,1,2003416,0,2
3473,3001,598995,2,3003443,0,3
3474,1001,13080,0,1003474,0,1
3474,2001,81191,1,2003417,0,2
3474,3001,598529,2,3003444,0,3
3475,1001,12999,0,1003475,0,1
3475,2001,81204,1,2003418,0,2
3475,3001,598099,2,3003445,0,3
3476,1001,13113,0,1003476,0,1
3476,2001,81204,1,2003419,0,2
3476,3001,597693,2,3003446,0,3
3477,1001,13072,0,1003477,0,1
3477,2001,81235,1,2003420,0,2
3477,3001,597330,2,3003447,0,3
3478,1001,13072,0,1003478,0,1
3478,2001,81261,1,2003421,0,2
3478,3001,597004,2,3003448,0,3
3479,1001,13191,0,1003479,0,1
3479,2001,81312,1,2003422,0,2
3479,3001,596716,2,3003449,0,3
3480,1001,13114,0,1003480,0,1
3480,2001,81356,1,2003423,0,2
3480,3001,596464,2,3003450,0,3
3481,1001,13107,0,1003481,0,1
3481,2001,81388,1,2003424,0,2
3481,3001,596257,2,3003451,0,3
3482,1001,13107,0,1003482,0,1
3482,2001,81419,1,2003425,0,2
3482,3001,596072,2,3003452,0,3
3483,1001,13135,0,1003483,0,1
3483,2001,81475,1,2003426,0,2
3483,3001,595932,2,3003453,0,3
3484,1001,13142,0,1003484,0,1
3484,2001,81549,1,2003427,0,2
3484,3001,595836,2,3003454,0,3
3485,1001,12988,0,1003485,0,1
3485,2001,81585,1,2003428,0,2
3485,3001,595791,2,3003455,0,3
3486,1001,12973,0,1003486,0,1
3486,2001,81620,1,2003429,0,2
3486,3001,595769,2,3003456,0,3
3487,1001,12977,0,1003487,0,1
3487,2001,81650,1,2003430,0,2
3487,3001,595784,2,3003457,0,3
3488,1001,12864,0,1003488,0,1
3488,2001,81656,1,2003431,0,2
3488,3001,595828,2,3003458,0,3
3489,1001,12890,0,1003489,0,1
3489,2001,81668,1,2003432,0,2
3489,3001,595902,2,3003459,0,3
3490,1001,12869,0,1003490,0,1
3490,2001,81679,1,2003433,0,2
3490,3001,596005,2,3003460,0,3
3491,1001,12853,0,1003491,0,1
3491,2001,81662,1,2003434,0,2
3491,3001,596107,2,3003461,0,3
3492,1001,12866,0,1003492,0,1
3492,2001,81631,1,2003435,0,2
3492,3001,596217,2,3003462,0,3
3493,1001,12923,0,1003493,0,1
3493,2001,81607,1,2003436,0,2
3493,3001,596335,2,3003463,0,3
3494,1001,12888,0,1003494,0,1
3494,2001,81564,1,2003437,0,2
3494,3001,596445,2,3003464,0,3
3495,1001,12939,0,1003495,0,1
3495,2001,81532,1,2003438,0,2
3495,3001,596540,2,3003465,0,3
3496,1001,12939,0,1003496,0,1
3496,2001,81508,1,2003439,0,2
3496,3001,596635,2,3003466,0,3
3497,1001,12938,0,1003497,0,1
3497,2001,81476,1,2003440,0,2
3497,3001,596723,2,3003467,0,3
3498,1001,12952,0,1003498,0,1
3498,2001,81445,1,2003441,0,2
3498,3001,596789,2,3003468,0,3
3499,1001,12944,0,1003499,0,1
3499,2001,81407,1,2003442,0,2
3499,3001,596847,2,3003469,0,3
3500,1001,13006,0,1003500,0,1
3500,2001,81394,1,2003443,0,2
3500,3001,596898,2,3003470,0,3
3501,1001,13008,0,1003501,0,1
3501,2001,81375,1,2003444,0,2
3501,3001,596942,2,3003471,0,3
3502,1001,13092,0,1003502,0,1
3502,2001,81388,1,2003445,0,2
3502,3001,596993,2,3003472,0,3
3503,1001,13067,0,1003503,0,1
3503,2001,81400,1,2003446,0,2
3503,3001,597044,2,3003473,0,3
3504,1001,13118,0,1003504,0,1
3504,2001,81426,1,2003447,0,2
3504,3001,597110,2,3003474,0,3
3505,1001,13260,0,1003505,0,1
3505,2001,81465,1,2003448,0,2
3505,3001,597176,2,3003475,0,3
3506,1001,13209,0,1003506,0,1
3506,2001,81504,1,2003449,0,2
3506,3001,597242,2,3003476,0,3
3507,1001,13273,0,1003507,0,1
3507,2001,81544,1,2003450,0,2
3507,3001,597322,2,3003477,0,3
3508,1001,13277,0,1003508,0,1
3508,2001,81583,1,2003451,0,2
3508,3001,597403,2,3003478,0,3
3509,1001,13315,0,1003509,0,1
3509,2001,81636,1,2003452,0,2
3509,3001,597498,2,3003479,0,3
3510,1001,13303,0,1003510,0,1
3510,2001,81663,1,2003453,0,2
3510,3001,597579,2,3003480,0,3
3511,1001,13337,0,1003511,0,1
3511,2001,81709,1,2003454,0,2
3511,3001,597659,2,3003481,0,3
3512,1001,13374,0,1003512,0,1
3512,2001,81763,1,2003455,0,2
3512,3001,597747,2,3003482,0,3
3513,1001,13406,0,1003513,0,1
3513,2001,81829,1,2003456,0,2
3513,3001,597850,2,3003483,0,3
3514,1001,13200,0,1003514,0,1
3514,2001,81843,1,2003457,0,2
3514,3001,597931,2,3003484,0,3
3515,1001,13180,0,1003515,0,1
3515,2001,81849,1,2003458,0,2
3515,3001,598004,2,3003485,0,3
3516,1001,13086,0,1003516,0,1
3516,2001,81874,1,2003459,0,2
3516,3001,598070,2,3003486,0,3
3517,1001,13134,0,1003517,0,1
3517,2001,81905,1,2003460,0,2
3517,3001,598144,2,3003487,0,3
3518,1001,13024,0,1003518,0,1
3518,2001,81911,1,2003461,0,2
3518,3001,598203,2,3003488,0,3
3519,1001,13032,0,1003519,0,1
3519,2001,81947,1,2003462,0,2
3519,3001,598269,2,3003489,0,3
3520,1001,13080,0,1003520,0,1
3520,2001,81983,1,2003463,0,2
3520,3001,598350,2,3003490,0,3
3521,1001,13037,0,1003521,0,1
3521,2001,82012,1,2003464,0,2
3521,3001,598423,2,3003491,0,3
3522,1001,13017,0,1003522,0,1
3522,2001,82042,1,2003465,0,2
3522,3001,598519,2,3003492,0,3
3523,1001,12959,0,1003523,0,1
3523,2001,82059,1,2003466,0,2
3523,3001,598615,2,3003493,0,3
3524,1001,12984,0,1003524,0,1
3524,2001,82071,1,2003467,0,2
3524,3001,598725,2,3003494,0,3
3525,1001,12883,0,1003525,0,1
3525,2001,82071,1,2003468,0,2
3525,3001,598850,2,3003495,0,3
3526,1001,12850,0,1003526,0,1
3526,2001,82054,1,2003469,0,2
3526,3001,598975,2,3003496,0,3
3527,1001,12857,0,1003527,0,1
3527,2001,82042,1,2003470,0,2
3527,3001,599100,2,3003497,0,3
3528,1001,12813,0,1003528,0,1
3528,2001,82019,1,2003471,0,2
3528,3001,599224,2,3003498,0,3
3529,1001,13044,0,1003529,0,1
3529,2001,82037,1,2003472,0,2
3529,3001,599363,2,3003499,0,3
3530,1001,13034,0,1003530,0,1
3530,2001,82055,1,2003473,0,2
3530,3001,599517,2,3003500,0,3
3531,1001,13012,0,1003531,0,1
3531,2001,82055,1,2003474,0,2
3531,3001,599678,2,3003501,0,3
3532,1001,13118,0,1003532,0,1
3532,2001,82074,1,2003475,0,2
3532,3001,599839,2,3003502,0,3
3533,1001,13136,0,1003533,0,1
3533,2001,82086,1,2003476,0,2
3533,3001,600007,2,3003503,0,3
3534,1001,13093,0,1003534,0,1
3534,2001,82093,1,2003477,0,2
3534,3001,600168,2,3003504,0,3
3535,1001,13123,0,1003535,0,1
3535,2001,82093,1,2003478,0,2
3535,3001,600329,2,3003505,0,3
3536,1001,13166,0,1003536,0,1
3536,2001,82073,1,2003479,0,2
3536,3001,600468,2,3003506,0,3
3537,1001,13180,0,1003537,0,1
3537,2001,82067,1,2003480,0,2
3537,3001,600600,2,3003507,0,3
3538,1001,13246,0,1003538,0,1
3538,2001,82060,1,2003481,0,2
3538,3001,600724,2,3003508,0,3
3539,1001,13202,0,1003539,0,1
3539,2001,82047,1,2003482,0,2
3539,3001,600834,2,3003509,0,3
3540,1001,13260,0,1003540,0,1
3540,2001,82034,1,2003483,0,2
3540,3001,600929,2,3003510,0,3
3541,1001,13270,0,1003541,0,1
3541,2001,82027,1,2003484,0,2
3541,3001,601016,2,3003511,0,3
3542,1001,13284,0,1003542,0,1
3542,2001,82014,1,2003485,0,2
3542,3001,601082,2,3003512,0,3
3543,1001,13275,0,1003543,0,1
3543,2001,81993,1,2003486,0,2
3543,3001,601141,2,3003513,0,3
3544,1001,13236,0,1003544,0,1
3544,2001,81953,1,2003487,0,2
3544,3001,601170,2,3003514,0,3
3545,1001,13203,0,1003545,0,1
3545,2001,81953,1,2003488,0,2
3545,3001,601192,2,3003515,0,3
3546,1001,13257,0,1003546,0,1
3546,2001,81973,1,2003489,0,2
3546,3001,601221,2,3003516,0,3
3547,1001,13280,0,1003547,0,1
3547,2001,82011,1,2003490,0,2
3547,3001,601258,2,3003517,0,3
3548,1001,13305,0,1003548,0,1
3548,2001,82050,1,2003491,0,2
3548,3001,601287,2,3003518,0,3
3549,1001,13360,0,1003549,0,1
3549,2001,82115,1,2003492,0,2
3549,3001,601338,2,3003519,0,3
3550,1001,13373,0,1003550,0,1
3550,2001,82186,1,2003493,0,2
3550,3001,601397,2,3003520,0,3
3551,1001,13280,0,1003551,0,1
3551,2001,82230,1,2003494,0,2
3551,3001,601456,2,3003521,0,3
3552,1001,13290,0,1003552,0,1
3552,2001,82281,1,2003495,0,2
3552,3001,601514,2,3003522,0,3
3553,1001,13243,0,1003553,0,1
3553,2001,82324,1,2003496,0,2
3553,3001,601580,2,3003523,0,3
3554,1001,13297,0,1003554,0,1
3554,2001,82392,1,2003497,0,2
3554,3001,601661,2,3003524,0,3
3555,1001,13340,0,1003555,0,1
3555,2001,82467,1,2003498,0,2
3555,3001,601757,2,3003525,0,3
3556,1001,13344,0,1003556,0,1
3556,2001,82559,1,2003499,0,2
3556,3001,601875,2,3003526,0,3
3557,1001,13392,0,1003557,0,1
3557,2001,82663,1,2003500,0,2
3557,3001,602015,2,3003527,0,3
3558,1001,13384,0,1003558,0,1
3558,2001,82766,1,2003501,0,2
3558,3001,602191,2,3003528,0,3
3559,1001,13323,0,1003559,0,1
3559,2001,82866,1,2003502,0,2
3559,3001,602390,2,3003529,0,3
3560,1001,13355,0,1003560,0,1
3560,2001,82928,1,2003503,0,2
3560,3001,602604,2,3003530,0,3
3561,1001,13361,0,1003561,0,1
3561,2001,82989,1,2003504,0,2
3561,3001,602825,2,3003531,0,3
3562,1001,13338,0,1003562,0,1
3562,2001,83056,1,2003505,0,2
3562,3001,603061,2,3003532,0,3
3563,1001,13347,0,1003563,0,1
3563,2001,83100,1,2003506,0,2
3563,3001,603304,2,3003533,0,3
3564,1001,13266,0,1003564,0,1
3564,2001,83124,1,2003507,0,2
3564,3001,603555,2,3003534,0,3
3565,1001,13235,0,1003565,0,1
3565,2001,83154,1,2003508,0,2
3565,3001,603806,2,3003535,0,3
3566,1001,13207,0,1003566,0,1
3566,2001,83172,1,2003509,0,2
3566,3001,604063,2,3003536,0,3
