date;value
19-01-2009;1.3182
20-01-2009;1.293
21-01-2009;1.291
22-01-2009;1.2984
23-01-2009;1.2795
26-01-2009;1.299
27-01-2009;1.3174
28-01-2009;1.326
29-01-2009;1.3111
30-01-2009;1.2816
02-02-2009;1.276
03-02-2009;1.2849
04-02-2009;1.2818
05-02-2009;1.2829
06-02-2009;1.2796
09-02-2009;1.3008
10-02-2009;1.2967
11-02-2009;1.2938
12-02-2009;1.2833
13-02-2009;1.2823
16-02-2009;1.2765
17-02-2009;1.2634
18-02-2009;1.2596
19-02-2009;1.2705
20-02-2009;1.2591
23-02-2009;1.2798
24-02-2009;1.2763
25-02-2009;1.2795
26-02-2009;1.2782
27-02-2009;1.2644
02-03-2009;1.2596
03-03-2009;1.2615
04-03-2009;1.2555
05-03-2009;1.2555
06-03-2009;1.2658
09-03-2009;1.2565
10-03-2009;1.2783
11-03-2009;1.2786
12-03-2009;1.2782
13-03-2009;1.2905
16-03-2009;1.3042
17-03-2009;1.2942
18-03-2009;1.313
19-03-2009;1.3671
20-03-2009;1.3549
23-03-2009;1.3558
24-03-2009;1.3507
25-03-2009;1.3494
26-03-2009;1.3607
27-03-2009;1.3295
30-03-2009;1.3193
31-03-2009;1.3308
01-04-2009;1.3246
02-04-2009;1.3392
03-04-2009;1.3425
06-04-2009;1.3496
07-04-2009;1.3255
08-04-2009;1.3231
09-04-2009;1.3273
10-04-2009;0
13-04-2009;0
14-04-2009;1.3276
15-04-2009;1.3173
16-04-2009;1.3196
17-04-2009;1.3058
20-04-2009;1.2966
21-04-2009;1.2932
22-04-2009;1.2947
23-04-2009;1.305
24-04-2009;1.3232
27-04-2009;1.3125
28-04-2009;1.2992
29-04-2009;1.3266
30-04-2009;1.3275
01-05-2009;0
04-05-2009;1.3223
05-05-2009;1.3403
06-05-2009;1.3322
07-05-2009;1.3363
08-05-2009;1.3425
11-05-2009;1.3574
12-05-2009;1.3683
13-05-2009;1.3623
14-05-2009;1.3563
15-05-2009;1.3518
18-05-2009;1.3494
19-05-2009;1.3612
20-05-2009;1.369
21-05-2009;1.3771
22-05-2009;1.3972
25-05-2009;1.401
26-05-2009;1.3908
27-05-2009;1.3901
28-05-2009;1.3856
29-05-2009;1.4098
01-06-2009;1.422
02-06-2009;1.4238
03-06-2009;1.4207
04-06-2009;1.4095
05-06-2009;1.4177
08-06-2009;1.3866
09-06-2009;1.3959
10-06-2009;1.4102
11-06-2009;1.3969
12-06-2009;1.4004
15-06-2009;1.385
16-06-2009;1.389
17-06-2009;1.384
18-06-2009;1.392
19-06-2009;1.3932
22-06-2009;1.3858
23-06-2009;1.3978
24-06-2009;1.4029
25-06-2009;1.394
26-06-2009;1.4096
29-06-2009;1.4058
30-06-2009;1.4134
01-07-2009;1.4096
02-07-2009;1.4049
03-07-2009;1.4009
06-07-2009;1.3897
07-07-2009;1.4019
08-07-2009;1.3901
09-07-2009;1.399
10-07-2009;1.3901
13-07-2009;1.3975
14-07-2009;1.3991
15-07-2009;1.4089
16-07-2009;1.413
17-07-2009;1.409
20-07-2009;1.4217
21-07-2009;1.4223
22-07-2009;1.4191
23-07-2009;1.4229
24-07-2009;1.4227
27-07-2009;1.4269
28-07-2009;1.4229
29-07-2009;1.4104
30-07-2009;1.4053
31-07-2009;1.4138
03-08-2009;1.4303
04-08-2009;1.4384
05-08-2009;1.441
06-08-2009;1.437
07-08-2009;1.4357
10-08-2009;1.4202
11-08-2009;1.4166
12-08-2009;1.417
13-08-2009;1.4293
14-08-2009;1.4294
17-08-2009;1.4072
18-08-2009;1.4101
19-08-2009;1.4112
20-08-2009;1.4243
21-08-2009;1.433
24-08-2009;1.4323
25-08-2009;1.4324
26-08-2009;1.427
27-08-2009;1.4268
28-08-2009;1.4364
31-08-2009;1.4272
01-09-2009;1.4314
02-09-2009;1.422
03-09-2009;1.4335
04-09-2009;1.4262
07-09-2009;1.433
08-09-2009;1.4473
09-09-2009;1.4522
10-09-2009;1.4545
11-09-2009;1.4594
14-09-2009;1.4561
15-09-2009;1.4611
16-09-2009;1.4671
17-09-2009;1.4712
18-09-2009;1.4705
21-09-2009;1.4658
22-09-2009;1.478
23-09-2009;1.4783
24-09-2009;1.4768
25-09-2009;1.467
28-09-2009;1.465
29-09-2009;1.4549
30-09-2009;1.4643
01-10-2009;1.4539
02-10-2009;1.4537
05-10-2009;1.4616
06-10-2009;1.4722
07-10-2009;1.4694
08-10-2009;1.4763
09-10-2009;1.475
12-10-2009;1.4765
13-10-2009;1.4864
14-10-2009;1.4881
15-10-2009;1.4864
16-10-2009;1.4869
19-10-2009;1.4918
20-10-2009;1.4971
21-10-2009;1.4921
22-10-2009;1.5
23-10-2009;1.502
26-10-2009;1.5019
27-10-2009;1.4874
28-10-2009;1.4785
29-10-2009;1.4788
30-10-2009;1.48
02-11-2009;1.4772
03-11-2009;1.4658
04-11-2009;1.4761
05-11-2009;1.4867
06-11-2009;1.4862
09-11-2009;1.4984
10-11-2009;1.4966
11-11-2009;1.5037
12-11-2009;1.4922
13-11-2009;1.4868
16-11-2009;1.4965
17-11-2009;1.4875
18-11-2009;1.4957
19-11-2009;1.4863
20-11-2009;1.4815
23-11-2009;1.4968
24-11-2009;1.4969
25-11-2009;1.5083
26-11-2009;1.5071
27-11-2009;1.4918
30-11-2009;1.5023
01-12-2009;1.5074
02-12-2009;1.509
03-12-2009;1.512
04-12-2009;1.5068
07-12-2009;1.4787
08-12-2009;1.4774
09-12-2009;1.4768
10-12-2009;1.473
11-12-2009;1.4757
14-12-2009;1.4647
15-12-2009;1.4541
16-12-2009;1.456
17-12-2009;1.4343
18-12-2009;1.4337
21-12-2009;1.4368
22-12-2009;1.4279
23-12-2009;1.4276
24-12-2009;1.4398
25-12-2009;0
28-12-2009;1.4405
29-12-2009;1.4433
30-12-2009;1.4338
31-12-2009;1.4406
01-01-2010;0
04-01-2010;1.4389
05-01-2010;1.4442
06-01-2010;1.435
07-01-2010;1.4304
08-01-2010;1.4273
11-01-2010;1.4528
12-01-2010;1.4481
13-01-2010;1.4563
14-01-2010;1.4486
15-01-2010;1.4374
18-01-2010;1.4369
19-01-2010;1.4279
20-01-2010;1.4132
21-01-2010;1.4064
22-01-2010;1.4135
25-01-2010;1.4151
26-01-2010;1.4085
27-01-2010;1.4072
28-01-2010;1.3999
29-01-2010;1.3966
01-02-2010;1.3913
02-02-2010;1.3937
03-02-2010;1.3984
04-02-2010;1.3847
05-02-2010;1.3691
08-02-2010;1.3675
09-02-2010;1.376
10-02-2010;1.374
11-02-2010;1.3718
12-02-2010;1.3572
15-02-2010;1.3607
16-02-2010;1.3649
17-02-2010;1.3726
18-02-2010;1.3567
19-02-2010;1.3519
22-02-2010;1.3626
23-02-2010;1.3577
24-02-2010;1.3547
25-02-2010;1.3489
26-02-2010;1.357
01-03-2010;1.3525
02-03-2010;1.3548
03-03-2010;1.3641
04-03-2010;1.3668
05-03-2010;1.3582
08-03-2010;1.3662
09-03-2010;1.3557
10-03-2010;1.361
11-03-2010;1.3657
12-03-2010;1.3765
15-03-2010;1.3705
16-03-2010;1.3723
17-03-2010;1.3756
18-03-2010;1.366
19-03-2010;1.3548
22-03-2010;1.3471
23-03-2010;1.3519
24-03-2010;1.3338
25-03-2010;1.3356
26-03-2010;1.3353
29-03-2010;1.3471
30-03-2010;1.3482
31-03-2010;1.3479
01-04-2010;1.3468
02-04-2010;0
05-04-2010;0
06-04-2010;1.3396
07-04-2010;1.334
08-04-2010;1.3296
09-04-2010;1.3384
12-04-2010;1.3585
13-04-2010;1.3583
14-04-2010;1.3615
15-04-2010;1.3544
16-04-2010;1.3535
19-04-2010;1.3432
20-04-2010;1.3486
21-04-2010;1.3373
22-04-2010;1.3339
23-04-2010;1.3311
26-04-2010;1.3321
27-04-2010;1.329
28-04-2010;1.3245
29-04-2010;1.3256
30-04-2010;1.3315
03-05-2010;1.3238
04-05-2010;1.3089
05-05-2010;1.2924
06-05-2010;1.2727
07-05-2010;1.2746
10-05-2010;1.2969
11-05-2010;1.2698
12-05-2010;1.2686
13-05-2010;1.2587
14-05-2010;1.2492
17-05-2010;1.2349
18-05-2010;1.2428
19-05-2010;1.227
20-05-2010;1.2334
21-05-2010;1.2497
24-05-2010;1.236
25-05-2010;1.2223
26-05-2010;1.2309
27-05-2010;1.2255
28-05-2010;1.2384
31-05-2010;1.2307
01-06-2010;1.2155
02-06-2010;1.2218
03-06-2010;1.2268
04-06-2010;1.206
07-06-2010;1.1959
08-06-2010;1.1942
09-06-2010;1.201
10-06-2010;1.2045
11-06-2010;1.2127
14-06-2010;1.2249
15-06-2010;1.2258
16-06-2010;1.2277
17-06-2010;1.2363
18-06-2010;1.2372
21-06-2010;1.2391
22-06-2010;1.2258
23-06-2010;1.2271
24-06-2010;1.2262
25-06-2010;1.2294
28-06-2010;1.2339
29-06-2010;1.2198
30-06-2010;1.2271
01-07-2010;1.2328
02-07-2010;1.2548
05-07-2010;1.2531
06-07-2010;1.2579
07-07-2010;1.2567
08-07-2010;1.266
09-07-2010;1.2637
12-07-2010;1.2572
13-07-2010;1.2569
14-07-2010;1.2703
15-07-2010;1.2828
16-07-2010;1.3
19-07-2010;1.2957
20-07-2010;1.2844
21-07-2010;1.2817
22-07-2010;1.285
23-07-2010;1.2897
26-07-2010;1.2931
27-07-2010;1.3033
28-07-2010;1.2992
29-07-2010;1.3069
30-07-2010;1.3028
02-08-2010;1.3073
03-08-2010;1.3221
04-08-2010;1.3206
05-08-2010;1.3184
06-08-2010;1.3176
09-08-2010;1.3253
10-08-2010;1.3133
11-08-2010;1.3016
12-08-2010;1.279
13-08-2010;1.2799
16-08-2010;1.282
17-08-2010;1.286
18-08-2010;1.288
19-08-2010;1.2836
20-08-2010;1.2711
23-08-2010;1.2704
24-08-2010;1.2611
25-08-2010;1.2613
26-08-2010;1.2693
27-08-2010;1.2713
30-08-2010;1.27
31-08-2010;1.268
01-09-2010;1.28
02-09-2010;1.2818
03-09-2010;1.2834
06-09-2010;1.2874
07-09-2010;1.2744
08-09-2010;1.2697
09-09-2010;1.2715
10-09-2010;1.2725
13-09-2010;1.2801
14-09-2010;1.285
15-09-2010;1.2989
16-09-2010;1.3078
17-09-2010;1.306
20-09-2010;1.3074
21-09-2010;1.312
22-09-2010;1.3364
23-09-2010;1.3323
24-09-2010;1.3412
27-09-2010;1.3477
28-09-2010;1.346
29-09-2010;1.3611
30-09-2010;1.3648
01-10-2010;1.3726
04-10-2010;1.3705
05-10-2010;1.378
06-10-2010;1.3856
07-10-2010;1.397
08-10-2010;1.3874
11-10-2010;1.3936
12-10-2010;1.3833
13-10-2010;1.3958
14-10-2010;1.4101
15-10-2010;1.4089
18-10-2010;1.3896
19-10-2010;1.3859
20-10-2010;1.3861
21-10-2010;1.4016
22-10-2010;1.3934
25-10-2010;1.4031
26-10-2010;1.3912
27-10-2010;1.3803
28-10-2010;1.3857
29-10-2010;1.3857
01-11-2010;1.3926
02-11-2010;1.4018
03-11-2010;1.4014
04-11-2010;1.4244
05-11-2010;1.4084
08-11-2010;1.3917
09-11-2010;1.3945
10-11-2010;1.377
11-11-2010;1.37
12-11-2010;1.3711
15-11-2010;1.3626
16-11-2010;1.3612
17-11-2010;1.3481
18-11-2010;1.3647
19-11-2010;1.3674
22-11-2010;1.3647
23-11-2010;1.3496
24-11-2010;1.3339
25-11-2010;1.3321
26-11-2010;1.3225
29-11-2010;1.3146
30-11-2010;1.2998
01-12-2010;1.3115
02-12-2010;1.3155
03-12-2010;1.3246
06-12-2010;1.328
07-12-2010;1.3363
08-12-2010;1.32
09-12-2010;1.3214
10-12-2010;1.3244
13-12-2010;1.3267
14-12-2010;1.3435
15-12-2010;1.336
16-12-2010;1.3238
17-12-2010;1.326
20-12-2010;1.3147
21-12-2010;1.3155
22-12-2010;1.3112
23-12-2010;1.3064
24-12-2010;1.3099
27-12-2010;1.3136
28-12-2010;1.3195
29-12-2010;1.3136
30-12-2010;1.328
31-12-2010;1.3362
03-01-2011;1.3348
04-01-2011;1.3421
05-01-2011;1.3213
06-01-2011;1.3091
07-01-2011;1.2961
10-01-2011;1.2903
11-01-2011;1.2948
12-01-2011;1.2973
13-01-2011;1.3199
14-01-2011;1.3349
17-01-2011;1.3311
18-01-2011;1.3371
19-01-2011;1.3506
20-01-2011;1.3472
21-01-2011;1.3521
24-01-2011;1.3571
25-01-2011;1.3596
26-01-2011;1.3681
27-01-2011;1.3716
28-01-2011;1.371
31-01-2011;1.3692
01-02-2011;1.3755
02-02-2011;1.3803
03-02-2011;1.3745
04-02-2011;1.3631
07-02-2011;1.3553
08-02-2011;1.3635
09-02-2011;1.3647
10-02-2011;1.3604
11-02-2011;1.3524
14-02-2011;1.344
15-02-2011;1.351
16-02-2011;1.351
17-02-2011;1.356
18-02-2011;1.3627
21-02-2011;1.3668
22-02-2011;1.3667
23-02-2011;1.3731
24-02-2011;1.3773
25-02-2011;1.3762
28-02-2011;1.3834
01-03-2011;1.3825
02-03-2011;1.3809
03-03-2011;1.385
04-03-2011;1.3957
07-03-2011;1.4028
08-03-2011;1.3898
09-03-2011;1.3928
10-03-2011;1.3817
11-03-2011;1.3773
14-03-2011;1.3948
15-03-2011;1.3884
16-03-2011;1.3951
17-03-2011;1.4004
18-03-2011;1.413
21-03-2011;1.4194
22-03-2011;1.4211
23-03-2011;1.4136
24-03-2011;1.4128
25-03-2011;1.4115
28-03-2011;1.4032
29-03-2011;1.4066
30-03-2011;1.409
31-03-2011;1.4207
01-04-2011;1.4141
04-04-2011;1.424
05-04-2011;1.4166
06-04-2011;1.43
07-04-2011;1.4283
08-04-2011;1.4401
11-04-2011;1.4434
12-04-2011;1.447
13-04-2011;1.4493
14-04-2011;1.4401
15-04-2011;1.445
18-04-2011;1.4275
19-04-2011;1.4302
20-04-2011;1.4515
21-04-2011;1.4584
22-04-2011;0
25-04-2011;0
26-04-2011;1.4617
27-04-2011;1.4668
28-04-2011;1.4794
29-04-2011;1.486
02-05-2011;1.4837
03-05-2011;1.478
04-05-2011;1.4882
05-05-2011;1.4814
06-05-2011;1.4501
09-05-2011;1.4397
10-05-2011;1.4358
11-05-2011;1.4357
12-05-2011;1.4153
13-05-2011;1.428
16-05-2011;1.4143
17-05-2011;1.4171
18-05-2011;1.4227
19-05-2011;1.4265
20-05-2011;1.4237
23-05-2011;1.402
24-05-2011;1.4089
25-05-2011;1.4069
26-05-2011;1.4168
27-05-2011;1.4265
30-05-2011;1.4272
31-05-2011;1.4385
01-06-2011;1.4408
02-06-2011;1.446
03-06-2011;1.4488
06-06-2011;1.4596
07-06-2011;1.4652
08-06-2011;1.4608
09-06-2011;1.4614
10-06-2011;1.4486
13-06-2011;1.4354
14-06-2011;1.4448
15-06-2011;1.4292
16-06-2011;1.4088
17-06-2011;1.427
20-06-2011;1.4235
21-06-2011;1.4373
22-06-2011;1.4397
23-06-2011;1.4212
24-06-2011;1.422
27-06-2011;1.4205
28-06-2011;1.4261
29-06-2011;1.4425
30-06-2011;1.4453
01-07-2011;1.4488
04-07-2011;1.45
05-07-2011;1.4461
06-07-2011;1.4318
07-07-2011;1.4247
08-07-2011;1.4242
11-07-2011;1.4056
12-07-2011;1.3975
13-07-2011;1.4073
14-07-2011;1.4202
15-07-2011;1.4146
18-07-2011;1.4045
19-07-2011;1.416
20-07-2011;1.4207
21-07-2011;1.4222
22-07-2011;1.4391
25-07-2011;1.438
26-07-2011;1.4471
27-07-2011;1.4446
28-07-2011;1.426
29-07-2011;1.426
01-08-2011;1.4415
02-08-2011;1.417
03-08-2011;1.43
04-08-2011;1.4229
05-08-2011;1.4155
08-08-2011;1.4225
09-08-2011;1.4267
10-08-2011;1.4367
11-08-2011;1.4143
12-08-2011;1.425
15-08-2011;1.4309
16-08-2011;1.436
17-08-2011;1.4477
18-08-2011;1.4369
19-08-2011;1.4385
22-08-2011;1.4413
23-08-2011;1.4462
24-08-2011;1.4433
25-08-2011;1.4424
26-08-2011;1.4402
29-08-2011;1.4487
30-08-2011;1.4402
31-08-2011;1.445
01-09-2011;1.4285
02-09-2011;1.4255
05-09-2011;1.4126
06-09-2011;1.4099
07-09-2011;1.4036
08-09-2011;1.4044
09-09-2011;1.3817
12-09-2011;1.3656
13-09-2011;1.3645
14-09-2011;1.3729
15-09-2011;1.3795
16-09-2011;1.376
19-09-2011;1.3641
20-09-2011;1.371
21-09-2011;1.3636
22-09-2011;1.3448
23-09-2011;1.343
26-09-2011;1.35
27-09-2011;1.3579
28-09-2011;1.3631
29-09-2011;1.3615
30-09-2011;1.3503
03-10-2011;1.3327
04-10-2011;1.3181
05-10-2011;1.3337
06-10-2011;1.3269
07-10-2011;1.3434
10-10-2011;1.3593
11-10-2011;1.3607
12-10-2011;1.3766
13-10-2011;1.3727
14-10-2011;1.3807
17-10-2011;1.3776
18-10-2011;1.3676
19-10-2011;1.3828
20-10-2011;1.3807
21-10-2011;1.3798
24-10-2011;1.3856
25-10-2011;1.3918
26-10-2011;1.3927
27-10-2011;1.4038
28-10-2011;1.416
31-10-2011;1.4001
01-11-2011;1.3627
02-11-2011;1.3809
03-11-2011;1.3773
04-11-2011;1.3773
07-11-2011;1.3742
08-11-2011;1.3788
09-11-2011;1.3633
10-11-2011;1.3616
11-11-2011;1.365
14-11-2011;1.3659
15-11-2011;1.3532
16-11-2011;1.3484
17-11-2011;1.348
18-11-2011;1.3576
21-11-2011;1.3458
22-11-2011;1.3535
23-11-2011;1.3387
24-11-2011;1.3373
25-11-2011;1.3229
28-11-2011;1.3348
29-11-2011;1.3336
30-11-2011;1.3418
01-12-2011;1.3492
02-12-2011;1.3511
05-12-2011;1.3442
06-12-2011;1.3394
07-12-2011;1.3377
08-12-2011;1.341
09-12-2011;1.3384
12-12-2011;1.3251
13-12-2011;1.3181
14-12-2011;1.2993
15-12-2011;1.3019
16-12-2011;1.3064
19-12-2011;1.3039
20-12-2011;1.3074
21-12-2011;1.3054
22-12-2011;1.3047
23-12-2011;1.3057
26-12-2011;0
27-12-2011;1.3069
28-12-2011;1.3074
29-12-2011;1.2889
30-12-2011;1.2939
02-01-2012;1.2935
03-01-2012;1.3014
04-01-2012;1.2948
05-01-2012;1.2832
06-01-2012;1.2776
09-01-2012;1.2728
10-01-2012;1.2808
11-01-2012;1.2718
12-01-2012;1.2736
13-01-2012;1.2771
16-01-2012;1.2669
17-01-2012;1.279
18-01-2012;1.2831
19-01-2012;1.2911
20-01-2012;1.2902
23-01-2012;1.3017
24-01-2012;1.3003
25-01-2012;1.2942
26-01-2012;1.3145
27-01-2012;1.3145
30-01-2012;1.311
31-01-2012;1.3176
01-02-2012;1.3175
02-02-2012;1.3094
03-02-2012;1.316
06-02-2012;1.3042
07-02-2012;1.3113
08-02-2012;1.3274
09-02-2012;1.3288
10-02-2012;1.3189
13-02-2012;1.3254
14-02-2012;1.3169
15-02-2012;1.3092
16-02-2012;1.2982
17-02-2012;1.3159
20-02-2012;1.3266
21-02-2012;1.3222
22-02-2012;1.323
23-02-2012;1.33
24-02-2012;1.3412
27-02-2012;1.3388
28-02-2012;1.3454
29-02-2012;1.3443
01-03-2012;1.3312
02-03-2012;1.3217
05-03-2012;1.322
06-03-2012;1.3153
07-03-2012;1.312
08-03-2012;1.3242
09-03-2012;1.3191
12-03-2012;1.3119
13-03-2012;1.3057
14-03-2012;1.3062
15-03-2012;1.3057
16-03-2012;1.3116
19-03-2012;1.315
20-03-2012;1.3198
21-03-2012;1.3225
22-03-2012;1.3167
23-03-2012;1.3242
26-03-2012;1.3276
27-03-2012;1.3333
28-03-2012;1.3337
29-03-2012;1.3272
30-03-2012;1.3356
02-04-2012;1.3319
03-04-2012;1.3315
04-04-2012;1.3142
05-04-2012;1.3068
06-04-2012;0
09-04-2012;0
10-04-2012;1.3114
11-04-2012;1.3131
12-04-2012;1.3153
13-04-2012;1.3148
16-04-2012;1.3024
17-04-2012;1.3132
18-04-2012;1.3093
19-04-2012;1.3086
20-04-2012;1.3192
23-04-2012;1.3131
24-04-2012;1.3161
25-04-2012;1.3206
26-04-2012;1.3215
27-04-2012;1.3229
30-04-2012;1.3214
01-05-2012;0
02-05-2012;1.3131
03-05-2012;1.3123
04-05-2012;1.3132
07-05-2012;1.3033
08-05-2012;1.3025
09-05-2012;1.295
10-05-2012;1.2961
11-05-2012;1.2944
14-05-2012;1.2863
15-05-2012;1.2843
16-05-2012;1.2738
17-05-2012;1.2682
18-05-2012;1.2721
21-05-2012;1.275
22-05-2012;1.2768
23-05-2012;1.2659
24-05-2012;1.2557
25-05-2012;1.2546
28-05-2012;1.2566
29-05-2012;1.2523
30-05-2012;1.2438
31-05-2012;1.2403
01-06-2012;1.2322
04-06-2012;1.2437
05-06-2012;1.2429
06-06-2012;1.2485
07-06-2012;1.2595
08-06-2012;1.2468
11-06-2012;1.2544
12-06-2012;1.2492
13-06-2012;1.2534
14-06-2012;1.2551
15-06-2012;1.2596
18-06-2012;1.2618
19-06-2012;1.2619
20-06-2012;1.2704
21-06-2012;1.267
22-06-2012;1.2539
25-06-2012;1.2488
26-06-2012;1.2475
27-06-2012;1.2478
28-06-2012;1.2418
29-06-2012;1.259
02-07-2012;1.2593
03-07-2012;1.2575
04-07-2012;1.256
05-07-2012;1.2426
06-07-2012;1.2377
09-07-2012;1.2293
10-07-2012;1.2285
11-07-2012;1.226
12-07-2012;1.2178
13-07-2012;1.2185
16-07-2012;1.2177
17-07-2012;1.2281
18-07-2012;1.2234
19-07-2012;1.2287
20-07-2012;1.22
23-07-2012;1.2105
24-07-2012;1.2089
25-07-2012;1.2134
26-07-2012;1.226
27-07-2012;1.2317
30-07-2012;1.2246
31-07-2012;1.2284
01-08-2012;1.2298
02-08-2012;1.2346
03-08-2012;1.2245
06-08-2012;1.2379
07-08-2012;1.2436
08-08-2012;1.2336
09-08-2012;1.2301
10-08-2012;1.2262
13-08-2012;1.2339
14-08-2012;1.2352
15-08-2012;1.2276
16-08-2012;1.2279
17-08-2012;1.2337
20-08-2012;1.23
21-08-2012;1.2428
22-08-2012;1.2448
23-08-2012;1.2552
24-08-2012;1.2507
27-08-2012;1.253
28-08-2012;1.2548
29-08-2012;1.2545
30-08-2012;1.2544
31-08-2012;1.2611
03-09-2012;1.2568
04-09-2012;1.2579
05-09-2012;1.2578
06-09-2012;1.2638
07-09-2012;1.2706
10-09-2012;1.2776
11-09-2012;1.2787
12-09-2012;1.2896
13-09-2012;1.291
14-09-2012;1.3095
17-09-2012;1.3086
18-09-2012;1.3054
19-09-2012;1.3002
20-09-2012;1.2954
21-09-2012;1.2988
24-09-2012;1.2916
25-09-2012;1.2932
26-09-2012;1.2845
27-09-2012;1.2874
28-09-2012;1.293
01-10-2012;1.2877
02-10-2012;1.293
03-10-2012;1.2904
04-10-2012;1.2951
05-10-2012;1.3002
08-10-2012;1.2958
09-10-2012;1.2953
10-10-2012;1.2889
11-10-2012;1.2918
12-10-2012;1.297
15-10-2012;1.2971
16-10-2012;1.3046
17-10-2012;1.312
18-10-2012;1.3118
19-10-2012;1.3035
22-10-2012;1.3063
23-10-2012;1.3005
24-10-2012;1.2942
25-10-2012;1.2993
26-10-2012;1.2908
29-10-2012;1.2898
30-10-2012;1.2962
31-10-2012;1.2993
01-11-2012;1.2975
02-11-2012;1.285
05-11-2012;1.2777
06-11-2012;1.28
07-11-2012;1.2746
08-11-2012;1.2736
09-11-2012;1.2694
12-11-2012;1.2735
13-11-2012;1.2696
14-11-2012;1.2726
15-11-2012;1.2756
16-11-2012;1.2745
19-11-2012;1.2762
20-11-2012;1.2809
21-11-2012;1.2805
22-11-2012;1.2893
23-11-2012;1.2909
26-11-2012;1.2964
27-11-2012;1.2961
28-11-2012;1.2891
29-11-2012;1.2994
30-11-2012;1.2986
03-12-2012;1.3057
04-12-2012;1.3092
05-12-2012;1.3065
06-12-2012;1.3072
07-12-2012;1.2905
10-12-2012;1.293
11-12-2012;1.2993
12-12-2012;1.304
13-12-2012;1.3077
14-12-2012;1.3081
17-12-2012;1.316
18-12-2012;1.3178
19-12-2012;1.3302
20-12-2012;1.3246
21-12-2012;1.3209
24-12-2012;1.3218
25-12-2012;0
26-12-2012;0
27-12-2012;1.3266
28-12-2012;1.3183
31-12-2012;1.3194
01-01-2013;0
02-01-2013;1.3262
03-01-2013;1.3102
04-01-2013;1.3012
07-01-2013;1.3039
08-01-2013;1.3086
09-01-2013;1.3056
10-01-2013;1.3113
11-01-2013;1.3274
14-01-2013;1.3341
15-01-2013;1.3327
16-01-2013;1.3277
17-01-2013;1.3368
18-01-2013;1.3324
21-01-2013;1.3323
22-01-2013;1.3317
23-01-2013;1.333
24-01-2013;1.3349
25-01-2013;1.3469
28-01-2013;1.3444
29-01-2013;1.3433
30-01-2013;1.3541
31-01-2013;1.355
01-02-2013;1.3644
04-02-2013;1.3552
05-02-2013;1.3537
06-02-2013;1.3517
07-02-2013;1.3546
08-02-2013;1.3374
11-02-2013;1.3391
12-02-2013;1.3438
13-02-2013;1.348
14-02-2013;1.3327
15-02-2013;1.3325
18-02-2013;1.3352
19-02-2013;1.3349
20-02-2013;1.337
21-02-2013;1.3186
22-02-2013;1.3186
25-02-2013;1.3304
26-02-2013;1.3077
27-02-2013;1.3097
28-02-2013;1.3129
01-03-2013;1.3
04-03-2013;1.3007
05-03-2013;1.3034
06-03-2013;1.3035
07-03-2013;1.301
08-03-2013;1.309
11-03-2013;1.2994
12-03-2013;1.3053
13-03-2013;1.2981
14-03-2013;1.2937
15-03-2013;1.3086
18-03-2013;1.2929
19-03-2013;1.2944
20-03-2013;1.2945
21-03-2013;1.291
22-03-2013;1.2948
25-03-2013;1.2935
26-03-2013;1.2861
27-03-2013;1.2768
28-03-2013;1.2805
29-03-2013;0
01-04-2013;0
02-04-2013;1.284
03-04-2013;1.2828
04-04-2013;1.2818
05-04-2013;1.2944
08-04-2013;1.3023
09-04-2013;1.304
10-04-2013;1.3086
11-04-2013;1.3119
12-04-2013;1.3052
15-04-2013;1.3081
16-04-2013;1.3129
17-04-2013;1.3129
18-04-2013;1.3045
19-04-2013;1.3115
22-04-2013;1.3037
23-04-2013;1.299
24-04-2013;1.3006
25-04-2013;1.308
26-04-2013;1.2999
29-04-2013;1.3113
30-04-2013;1.3072
01-05-2013;0
02-05-2013;1.3191
03-05-2013;1.3114
06-05-2013;1.3107
07-05-2013;1.3107
08-05-2013;1.3135
09-05-2013;1.3142
10-05-2013;1.2988
13-05-2013;1.2973
14-05-2013;1.2977
15-05-2013;1.2864
16-05-2013;1.289
17-05-2013;1.2869
20-05-2013;1.2853
21-05-2013;1.2866
22-05-2013;1.2923
23-05-2013;1.2888
24-05-2013;1.2939
27-05-2013;1.2939
28-05-2013;1.2938
29-05-2013;1.2952
30-05-2013;1.2944
31-05-2013;1.3006
03-06-2013;1.3008
04-06-2013;1.3092
05-06-2013;1.3067
06-06-2013;1.3118
07-06-2013;1.326
10-06-2013;1.3209
11-06-2013;1.3273
12-06-2013;1.3277
13-06-2013;1.3315
14-06-2013;1.3303
17-06-2013;1.3337
18-06-2013;1.3374
19-06-2013;1.3406
20-06-2013;1.32
21-06-2013;1.318
24-06-2013;1.3086
25-06-2013;1.3134
26-06-2013;1.3024
27-06-2013;1.3032
28-06-2013;1.308
01-07-2013;1.3037
02-07-2013;1.3017
03-07-2013;1.2959
04-07-2013;1.2984
05-07-2013;1.2883
08-07-2013;1.285
09-07-2013;1.2857
10-07-2013;1.2813
11-07-2013;1.3044
12-07-2013;1.3034
15-07-2013;1.3012
16-07-2013;1.3118
17-07-2013;1.3136
18-07-2013;1.3093
19-07-2013;1.3123
22-07-2013;1.3166
23-07-2013;1.318
24-07-2013;1.3246
25-07-2013;1.3202
26-07-2013;1.326
29-07-2013;1.327
30-07-2013;1.3284
31-07-2013;1.3275
01-08-2013;1.3236
